REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,South Carolina,2025,28,X,1.20343,375,37,31161
States,South Dakota,2025,28,X,0.54417,47,32,8637
States,Tennessee,2025,28,X,0.820919,259,94,31550
States,Texas,2025,28,X,1.76179,71,13,4030
States,Utah,2025,28,X,0.787669,139,45,17647
States,Vermont,2025,28,X,0.721412,47,13,6515
States,Virginia,2025,28,X,1.00904,1114,195,110402
States,Washington,2025,28,X,0.672246,682,152,101451
States,West Virginia,2025,28,X,0.306292,35,44,11427
States,Wisconsin,2025,28,X,0.551171,169,66,30662
States,Wyoming,2025,28,X,0.939199,19,12,2023
States,Commonwealth of the Northern Mariana Islands,2025,28,X,X,X,X,X
States,Puerto Rico,2025,28,X,4.79798,76,5,1584
States,Virgin Islands,2025,28,X,0,0,2,540
States,New York City,2025,28,X,2.23368,2426,99,108610
States,Alabama,2025,29,X,0.776648,323,99,41589
States,Alaska,2025,29,X,0.999269,41,11,4103
States,Arizona,2025,29,X,0.867551,513,121,59132
States,Arkansas,2025,29,X,0.596252,49,44,8218
States,California,2025,29,X,1.79043,4927,189,275186
States,Colorado,2025,29,X,0.766909,376,96,49028
States,Connecticut,2025,29,X,0.785039,314,69,39998
States,Delaware,2025,29,X,0.401082,43,17,10721
States,District of Columbia,2025,29,X,2.13166,102,7,4785
States,Florida,2025,29,X,1.78845,3919,348,219128
States,Georgia,2025,29,X,1.09556,880,102,80324
States,Hawaii,2025,29,X,2.52958,823,33,32535
States,Idaho,2025,29,X,0.818501,126,51,15394
States,Illinois,2025,29,X,0.553639,390,182,70443
States,Indiana,2025,29,X,0.58651,376,142,64108
States,Iowa,2025,29,X,0.384369,12,12,3122
States,Kansas,2025,29,X,0.510743,58,17,11356
States,Kentucky,2025,29,X,0.205949,271,110,131586
States,Louisiana,2025,29,X,0.966233,374,87,38707
States,Maine,2025,29,X,0.396825,67,46,16884
States,Maryland,2025,29,X,0.925518,441,64,47649
States,Massachusetts,2025,29,X,0.723194,639,106,88358
States,Michigan,2025,29,X,0.416131,573,296,137697
States,Minnesota,2025,29,X,0.492958,182,78,36920
States,Mississippi,2025,29,X,1.14434,137,29,11972
States,Missouri,2025,29,X,0.447248,95,41,21241
States,Montana,2025,29,X,0.397739,19,27,4777
States,Nebraska,2025,29,X,0.515537,73,82,14160
States,Nevada,2025,29,X,0.930416,330,59,35468
States,New Hampshire,2025,29,X,0.386437,31,21,8022
States,New Jersey,2025,29,X,2.14754,570,27,26542
States,New Mexico,2025,29,X,0.832556,125,31,15014
States,New York,2025,29,X,0.907284,904,154,99638
States,North Carolina,2025,29,X,0.617679,550,128,89043
States,North Dakota,2025,29,X,0.207913,35,20,16834
States,Ohio,2025,29,X,1.06565,399,84,37442
States,Oklahoma,2025,29,X,0.38293,97,37,25331
States,Oregon,2025,29,X,0.726748,257,72,35363
States,Pennsylvania,2025,29,X,0.500432,301,82,60148
States,Rhode Island,2025,29,X,0.451607,51,19,11293
States,South Carolina,2025,29,X,1.10332,313,36,28369
States,South Dakota,2025,29,X,0.364564,30,32,8229
States,Tennessee,2025,29,X,0.737449,229,94,31053
States,Texas,2025,29,X,1.2436,51,13,4101
States,Utah,2025,29,X,0.694769,119,45,17128
States,Vermont,2025,29,X,0.843355,54,13,6403
States,Virginia,2025,29,X,1.06863,1103,183,103216
States,Washington,2025,29,X,0.568905,572,152,100544
States,West Virginia,2025,29,X,0.568463,69,46,12138
States,Wisconsin,2025,29,X,0.506661,143,66,28224
States,Wyoming,2025,29,X,1.2069,21,12,1740
States,Commonwealth of the Northern Mariana Islands,2025,29,X,X,X,X,X
States,Puerto Rico,2025,29,X,2.6178,40,5,1528
States,Virgin Islands,2025,29,X,0,0,3,636
States,New York City,2025,29,X,2.07746,2219,100,106813
States,Alabama,2025,30,X,0.961266,407,100,42340
States,Alaska,2025,30,X,0.711069,30,11,4219
States,Arizona,2025,30,X,0.890982,526,121,59036
States,Arkansas,2025,30,X,0.772105,62,44,8030
States,California,2025,30,X,1.65535,4422,188,267134
States,Colorado,2025,30,X,0.845783,411,96,48594
States,Connecticut,2025,30,X,0.823417,328,69,39834
States,Delaware,2025,30,X,0.261922,29,17,11072
States,District of Columbia,2025,30,X,1.9489,90,7,4618
States,Florida,2025,30,X,1.82179,4059,346,222803
States,Georgia,2025,30,X,1.10309,860,101,77963
States,Hawaii,2025,30,X,2.54069,818,31,32196
States,Idaho,2025,30,X,0.72867,110,51,15096
States,Illinois,2025,30,X,0.630016,438,180,69522
States,Indiana,2025,30,X,0.691157,473,144,68436
States,Iowa,2025,30,X,0.470958,15,12,3185
States,Kansas,2025,30,X,0.425721,48,17,11275
States,Kentucky,2025,30,X,0.231453,303,109,130912
States,Louisiana,2025,30,X,1.05684,415,87,39268
States,Maine,2025,30,X,0.37055,61,46,16462
States,Maryland,2025,30,X,1.01491,488,63,48083
States,Massachusetts,2025,30,X,0.699773,611,105,87314
States,Michigan,2025,30,X,0.376015,530,296,140952
States,Minnesota,2025,30,X,0.534372,192,78,35930
States,Mississippi,2025,30,X,0.886275,107,29,12073
States,Missouri,2025,30,X,0.378159,82,41,21684
States,Montana,2025,30,X,0.263043,12,27,4562
States,Nebraska,2025,30,X,0.656996,101,82,15373
States,Nevada,2025,30,X,0.897248,312,59,34773
States,New Hampshire,2025,30,X,0.286747,23,20,8021
States,New Jersey,2025,30,X,2.01849,535,28,26505
States,New Mexico,2025,30,X,0.933852,144,31,15420
States,New York,2025,30,X,0.876346,862,155,98363
States,North Carolina,2025,30,X,0.611776,541,126,88431
States,North Dakota,2025,30,X,0.279712,47,20,16803
States,Ohio,2025,30,X,0.976895,367,85,37568
States,Oklahoma,2025,30,X,0.273571,69,35,25222
States,Oregon,2025,30,X,0.696083,239,72,34335
States,Pennsylvania,2025,30,X,0.529288,314,83,59325
States,Rhode Island,2025,30,X,0.508675,56,19,11009
States,South Carolina,2025,30,X,0.766545,202,35,26352
States,South Dakota,2025,30,X,0.448648,37,32,8247
States,Tennessee,2025,30,X,0.821669,253,93,30791
States,Texas,2025,30,X,1.03035,402,45,39016
States,Utah,2025,30,X,0.86512,132,45,15258
States,Vermont,2025,30,X,0.560897,35,13,6240
States,Virginia,2025,30,X,1.04712,1085,185,103618
States,Washington,2025,30,X,0.615032,767,152,124709
States,West Virginia,2025,30,X,0.374376,45,46,12020
States,Wisconsin,2025,30,X,0.480933,141,66,29318
States,Wyoming,2025,30,X,1.15404,23,13,1993
States,Commonwealth of the Northern Mariana Islands,2025,30,X,X,X,X,X
States,Puerto Rico,2025,30,X,3.2967,54,5,1638
States,Virgin Islands,2025,30,X,0,0,3,656
States,New York City,2025,30,X,2.22126,2371,98,106741
States,Alabama,2025,31,X,0.90116,376,100,41724
States,Alaska,2025,31,X,0.805861,33,11,4095
States,Arizona,2025,31,X,0.974223,579,121,59432
States,Arkansas,2025,31,X,0.782026,63,44,8056
States,California,2025,31,X,1.72871,4586,187,265285
States,Colorado,2025,31,X,0.763564,369,96,48326
States,Connecticut,2025,31,X,0.822415,322,69,39153
States,Delaware,2025,31,X,0.338735,37,17,10923
States,District of Columbia,2025,31,X,1.81515,87,7,4793
States,Florida,2025,31,X,1.89772,4240,347,223426
States,Georgia,2025,31,X,1.13156,889,103,78564
States,Hawaii,2025,31,X,2.6695,830,32,31092
States,Idaho,2025,31,X,0.788633,121,51,15343
States,Illinois,2025,31,X,0.624775,452,180,72346
States,Indiana,2025,31,X,0.713877,487,142,68219
States,Iowa,2025,31,X,0.24055,7,11,2910
States,Kansas,2025,31,X,0.560456,61,17,10884
States,Kentucky,2025,31,X,0.212354,280,111,131855
States,Louisiana,2025,31,X,1.01241,389,87,38423
States,Maine,2025,31,X,0.500366,82,46,16388
States,Maryland,2025,31,X,0.882544,421,62,47703
States,Massachusetts,2025,31,X,0.623492,535,106,85807
States,Michigan,2025,31,X,0.377474,531,295,140672
States,Minnesota,2025,31,X,0.552249,206,79,37302
States,Mississippi,2025,31,X,1.28612,146,26,11352
States,Missouri,2025,31,X,0.424689,90,41,21192
States,Montana,2025,31,X,0.259067,12,27,4632
States,Nebraska,2025,31,X,0.628594,94,82,14954
States,Nevada,2025,31,X,0.981795,343,59,34936
States,New Hampshire,2025,31,X,0.271432,24,22,8842
States,New Jersey,2025,31,X,1.94751,532,29,27317
States,New Mexico,2025,31,X,0.891481,133,31,14919
States,New York,2025,31,X,0.848789,821,155,96726
States,North Carolina,2025,31,X,0.676311,597,128,88273
States,North Dakota,2025,31,X,0.193108,32,20,16571
States,Ohio,2025,31,X,0.918547,340,84,37015
States,Oklahoma,2025,31,X,0.320293,84,37,26226
States,Oregon,2025,31,X,0.894751,308,73,34423
States,Pennsylvania,2025,31,X,0.531878,308,80,57908
States,Rhode Island,2025,31,X,0.539163,55,16,10201
States,South Carolina,2025,31,X,1.31323,365,36,27794
States,South Dakota,2025,31,X,0.363682,29,31,7974
States,Tennessee,2025,31,X,0.78125,217,36,27776
States,Texas,2025,31,X,1.16226,455,46,39148
States,Utah,2025,31,X,0.606685,106,45,17472
States,Vermont,2025,31,X,0.882786,54,12,6117
States,Virginia,2025,31,X,1.04152,1074,184,103119
States,Washington,2025,31,X,0.543942,535,152,98356
States,West Virginia,2025,31,X,0.489911,59,43,12043
States,Wisconsin,2025,31,X,0.553403,160,66,28912
States,Wyoming,2025,31,X,0.99283,18,12,1813
States,Commonwealth of the Northern Mariana Islands,2025,31,X,X,X,X,X
States,Puerto Rico,2025,31,X,3.05296,49,5,1605
States,Virgin Islands,2025,31,X,0.451807,3,3,664
States,New York City,2025,31,X,2.03819,2139,98,104946
States,Alabama,2025,32,X,1.0205,432,102,42332
States,Alaska,2025,32,X,1.00883,40,11,3965
States,Arizona,2025,32,X,1.02403,626,121,61131
States,Arkansas,2025,32,X,0.912885,70,43,7668
States,California,2025,32,X,1.8748,4870,187,259761
States,Colorado,2025,32,X,0.876192,430,96,49076
States,Connecticut,2025,32,X,0.865569,339,69,39165
States,Delaware,2025,32,X,0.439351,46,16,10470
States,District of Columbia,2025,32,X,2.02861,95,7,4683
States,Florida,2025,32,X,1.85731,4107,347,221126
States,Georgia,2025,32,X,1.45597,1169,104,80290
States,Hawaii,2025,32,X,2.84164,932,30,32798
States,Idaho,2025,32,X,0.669028,102,51,15246
States,Illinois,2025,32,X,0.589651,424,180,71907
States,Indiana,2025,32,X,0.830997,581,142,69916
States,Iowa,2025,32,X,0.0951173,3,12,3154
States,Kansas,2025,32,X,0.534575,62,17,11598
States,Kentucky,2025,32,X,0.230819,305,110,132138
States,Louisiana,2025,32,X,1.11515,433,87,38829
States,Maine,2025,32,X,0.454804,72,46,15831
States,Maryland,2025,32,X,0.895396,422,63,47130
States,Massachusetts,2025,32,X,0.642739,553,105,86038
States,Michigan,2025,32,X,0.387919,550,296,141782
States,Minnesota,2025,32,X,0.654058,240,79,36694
States,Mississippi,2025,32,X,1.61673,191,28,11814
States,Missouri,2025,32,X,0.499552,106,41,21219
States,Montana,2025,32,X,0.222668,10,27,4491
States,Nebraska,2025,32,X,0.633874,100,82,15776
States,Nevada,2025,32,X,1.06019,369,59,34805
States,New Hampshire,2025,32,X,0.35506,28,21,7886
States,New Jersey,2025,32,X,2.28088,598,28,26218
States,New Mexico,2025,32,X,1.11194,178,31,16008
States,New York,2025,32,X,0.846372,826,155,97593
States,North Carolina,2025,32,X,0.701088,609,128,86865
States,North Dakota,2025,32,X,0.301386,50,20,16590
States,Ohio,2025,32,X,1.15195,425,81,36894
States,Oklahoma,2025,32,X,0.512387,103,36,20102
States,Oregon,2025,32,X,0.774216,264,72,34099
States,Pennsylvania,2025,32,X,0.615559,359,82,58321
States,Rhode Island,2025,32,X,0.459559,50,17,10880
States,South Carolina,2025,32,X,1.66865,462,36,27687
States,South Dakota,2025,32,X,0.349256,31,32,8876
States,Tennessee,2025,32,X,0.935451,281,93,30039
States,Texas,2025,32,X,1.24455,491,45,39452
States,Utah,2025,32,X,0.712687,121,45,16978
States,Vermont,2025,32,X,0.569661,35,13,6144
States,Virginia,2025,32,X,1.19994,1333,196,111089
States,Washington,2025,32,X,0.55347,541,152,97747
States,West Virginia,2025,32,X,0.52959,63,45,11896
States,Wisconsin,2025,32,X,0.583466,172,66,29479
States,Wyoming,2025,32,X,1.01713,19,12,1868
States,Commonwealth of the Northern Mariana Islands,2025,32,X,X,X,X,X
States,Puerto Rico,2025,32,X,2.8125,45,5,1600
States,Virgin Islands,2025,32,X,0.987654,4,2,405
States,New York City,2025,32,X,2.32895,2479,98,106443
States,Alabama,2025,33,X,1.42737,612,97,42876
States,Alaska,2025,33,X,1.17353,47,11,4005
States,Arizona,2025,33,X,1.38445,858,121,61974
States,Arkansas,2025,33,X,0.676655,56,44,8276
States,California,2025,33,X,1.88229,5076,188,269672
States,Colorado,2025,33,X,1.02568,514,96,50113
States,Connecticut,2025,33,X,0.875985,350,69,39955
States,Delaware,2025,33,X,0.368596,40,16,10852
States,District of Columbia,2025,33,X,1.19166,48,7,4028
States,Florida,2025,33,X,1.96032,4403,348,224606
States,Georgia,2025,33,X,2.13498,1837,103,86043
States,Hawaii,2025,33,X,3.01896,1040,30,34449
States,Idaho,2025,33,X,0.811899,125,51,15396
States,Illinois,2025,33,X,0.678929,478,179,70405
States,Indiana,2025,33,X,0.964759,697,142,72246
States,Iowa,2025,33,X,0.541774,19,12,3507
States,Kansas,2025,33,X,0.644723,76,17,11788
States,Kentucky,2025,33,X,0.270254,370,113,136908
States,Louisiana,2025,33,X,1.3489,543,87,40255
States,Maine,2025,33,X,0.444917,67,46,15059
States,Maryland,2025,33,X,0.940137,449,63,47759
States,Massachusetts,2025,33,X,0.657179,574,107,87343
States,Michigan,2025,33,X,0.408943,593,296,145008
States,Minnesota,2025,33,X,0.484668,153,66,31568
States,Mississippi,2025,33,X,2.05194,271,29,13207
States,Missouri,2025,33,X,0.455613,97,41,21290
States,Montana,2025,33,X,0.210428,9,27,4277
States,Nebraska,2025,33,X,0.917718,147,82,16018
States,Nevada,2025,33,X,1.12095,410,60,36576
States,New Hampshire,2025,33,X,0.374894,31,22,8269
States,New Jersey,2025,33,X,2.19912,586,28,26647
States,New Mexico,2025,33,X,1.62459,260,31,16004
States,New York,2025,33,X,0.749216,738,155,98503
States,North Carolina,2025,33,X,0.075504,67,126,88737
States,North Dakota,2025,33,X,0.270016,46,20,17036
States,Ohio,2025,33,X,1.08035,405,82,37488
States,Oklahoma,2025,33,X,0.455466,90,36,19760
States,Oregon,2025,33,X,0.735231,256,72,34819
States,Pennsylvania,2025,33,X,0.653495,387,81,59220
States,Rhode Island,2025,33,X,0.402396,45,18,11183
States,South Carolina,2025,33,X,1.79322,525,36,29277
States,South Dakota,2025,33,X,0.421129,35,32,8311
States,Tennessee,2025,33,X,1.29041,392,37,30378
States,Texas,2025,33,X,1.47516,584,44,39589
States,Utah,2025,33,X,0.551669,97,45,17583
States,Vermont,2025,33,X,0.600942,37,12,6157
States,Virginia,2025,33,X,1.22738,1411,194,114960
States,Washington,2025,33,X,0.565485,566,152,100091
States,West Virginia,2025,33,X,0.442051,55,43,12442
States,Wisconsin,2025,33,X,0.56501,167,66,29557
States,Wyoming,2025,33,X,0.533333,10,12,1875
States,Commonwealth of the Northern Mariana Islands,2025,33,X,X,X,X,X
States,Puerto Rico,2025,33,X,2.78917,34,4,1219
States,Virgin Islands,2025,33,X,0.290276,2,3,689
States,New York City,2025,33,X,2.23296,2375,98,106361
States,Alabama,2025,34,X,2.02868,952,103,46927
States,Alaska,2025,34,X,1.19048,49,11,4116
States,Arizona,2025,34,X,1.34034,837,121,62447
States,Arkansas,2025,34,X,0.893573,78,45,8729
States,California,2025,34,X,1.99404,5417,188,271659
States,Colorado,2025,34,X,1.26159,652,96,51681
States,Connecticut,2025,34,X,0.864985,335,69,38729
States,Delaware,2025,34,X,0.2723,29,17,10650
States,District of Columbia,2025,34,X,1.71776,79,7,4599
States,Florida,2025,34,X,2.53672,5907,347,232860
States,Georgia,2025,34,X,2.7622,2482,103,89856
States,Hawaii,2025,34,X,3.25001,1122,31,34523
States,Idaho,2025,34,X,0.971824,149,51,15332
States,Illinois,2025,34,X,0.796453,591,182,74204
States,Indiana,2025,34,X,1.27926,934,141,73011
States,Iowa,2025,34,X,0.341297,12,12,3516
States,Kansas,2025,34,X,0.803845,97,16,12067
States,Kentucky,2025,34,X,0.453468,622,113,137165
States,Louisiana,2025,34,X,2.03312,873,87,42939
States,Maine,2025,34,X,0.465936,74,46,15882
States,Maryland,2025,34,X,1.06243,508,64,47815
States,Massachusetts,2025,34,X,0.658768,556,107,84400
States,Michigan,2025,34,X,0.301828,197,296,65269
States,Minnesota,2025,34,X,0.409331,103,50,25163
States,Mississippi,2025,34,X,2.92621,322,25,11004
States,Missouri,2025,34,X,0.556517,119,41,21383
States,Montana,2025,34,X,0.242542,10,27,4123
States,Nebraska,2025,34,X,1.07546,179,83,16644
States,Nevada,2025,34,X,1.42702,527,59,36930
States,New Hampshire,2025,34,X,0.383047,31,22,8093
States,New Jersey,2025,34,X,2.32711,602,27,25869
States,New Mexico,2025,34,X,1.94058,322,31,16593
States,New York,2025,34,X,0.865477,834,155,96363
States,North Carolina,2025,34,X,0.730006,672,128,92054
States,North Dakota,2025,34,X,0.33093,56,20,16922
States,Ohio,2025,34,X,1.16173,444,81,38219
States,Oklahoma,2025,34,X,0.553995,144,37,25993
States,Oregon,2025,34,X,0.944544,326,72,34514
States,Pennsylvania,2025,34,X,0.594191,358,84,60250
States,Rhode Island,2025,34,X,0.787106,84,17,10672
States,South Carolina,2025,34,X,2.24105,672,36,29986
States,South Dakota,2025,34,X,0.495506,43,32,8678
States,Tennessee,2025,34,X,1.76115,594,93,33728
States,Texas,2025,34,X,2.062,874,45,42386
States,Utah,2025,34,X,0.829377,145,45,17483
States,Vermont,2025,34,X,0.644096,39,12,6055
States,Virginia,2025,34,X,1.43395,1669,195,116392
States,Washington,2025,34,X,0.628275,621,152,98842
States,West Virginia,2025,34,X,0.633786,78,43,12307
States,Wisconsin,2025,34,X,0.71242,210,65,29477
States,Wyoming,2025,34,X,1.49254,25,11,1675
States,Commonwealth of the Northern Mariana Islands,2025,34,X,X,X,X,X
States,Puerto Rico,2025,34,X,2.87111,47,5,1637
States,Virgin Islands,2025,34,X,0.14245,1,3,702
States,New York City,2025,34,X,2.23123,2324,96,104158
States,Alabama,2025,35,X,2.14433,999,101,46588
States,Alaska,2025,35,X,1.29968,52,11,4001
States,Arizona,2025,35,X,1.36617,846,121,61925
States,Arkansas,2025,35,X,1.43402,124,44,8647
States,California,2025,35,X,2.21297,6104,188,275829
States,Colorado,2025,35,X,1.61914,829,95,51200
States,Connecticut,2025,35,X,0.925347,370,69,39985
States,Delaware,2025,35,X,0.357922,41,18,11455
States,District of Columbia,2025,35,X,2.28206,139,7,6091
States,Florida,2025,35,X,3.09905,7405,347,238944
States,Georgia,2025,35,X,2.93126,2582,103,88085
States,Hawaii,2025,35,X,3.18119,1111,30,34924
States,Idaho,2025,35,X,1.1848,184,51,15530
States,Illinois,2025,35,X,1.36349,1044,180,76568
States,Indiana,2025,35,X,1.4977,1099,142,73379
States,Iowa,2025,35,X,0.518953,23,13,4432
States,Kansas,2025,35,X,1.1371,140,16,12312
States,Kentucky,2025,35,X,0.621028,861,113,138641
States,Louisiana,2025,35,X,2.68339,1179,87,43937
States,Maine,2025,35,X,0.41648,65,46,15607
States,Maryland,2025,35,X,1.10357,530,63,48026
States,Massachusetts,2025,35,X,0.943278,753,110,79828
States,Michigan,2025,35,X,0.643887,701,261,108870
States,Minnesota,2025,35,X,0.531647,169,66,31788
States,Mississippi,2025,35,X,2.58752,323,29,12483
States,Missouri,2025,35,X,0.774868,166,41,21423
States,Montana,2025,35,X,0.173198,8,27,4619
States,Nebraska,2025,35,X,1.33516,214,83,16028
States,Nevada,2025,35,X,1.59966,563,60,35195
States,New Hampshire,2025,35,X,0.455362,38,22,8345
States,New Jersey,2025,35,X,2.28307,592,28,25930
States,New Mexico,2025,35,X,1.80202,300,31,16648
States,New York,2025,35,X,0.785422,753,155,95872
States,North Carolina,2025,35,X,1.43553,1323,127,92161
States,North Dakota,2025,35,X,0.3941,66,20,16747
States,Ohio,2025,35,X,1.43214,550,81,38404
States,Oklahoma,2025,35,X,0.946788,187,35,19751
States,Oregon,2025,35,X,0.864047,305,72,35299
States,Pennsylvania,2025,35,X,0.890627,542,85,60856
States,Rhode Island,2025,35,X,0.687893,70,18,10176
States,South Carolina,2025,35,X,3.00364,884,35,29431
States,South Dakota,2025,35,X,0.593437,51,32,8594
States,Tennessee,2025,35,X,1.90502,641,93,33648
States,Texas,2025,35,X,3.2682,1037,46,31730
States,Utah,2025,35,X,0.645161,1,1,155
States,Vermont,2025,35,X,0.66429,41,13,6172
States,Virginia,2025,35,X,1.83589,2162,194,117763
States,Washington,2025,35,X,0.677406,656,152,96840
States,West Virginia,2025,35,X,1.25619,132,40,10508
States,Wisconsin,2025,35,X,0.695741,205,66,29465
States,Wyoming,2025,35,X,1.2252,21,10,1714
States,Commonwealth of the Northern Mariana Islands,2025,35,X,X,X,X,X
States,Puerto Rico,2025,35,X,3.76843,69,5,1831
States,Virgin Islands,2025,35,X,1.03858,7,3,674
States,New York City,2025,35,X,2.11692,2239,95,105767
States,Alabama,2025,36,X,2.02989,887,101,43697
States,Alaska,2025,36,X,1.73552,71,11,4091
States,Arizona,2025,36,X,1.48422,911,121,61379
States,Arkansas,2025,36,X,1.69192,134,22,7920
States,California,2025,36,X,2.36067,5940,186,251624
States,Colorado,2025,36,X,1.78991,853,95,47656
States,Connecticut,2025,36,X,1.24687,503,69,40341
States,Delaware,2025,36,X,0.341203,37,19,10844
