# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0.5 FPKM in experiment E-MTAB-5214
# Selected columns: 13/53 
# Timestamp: Fri, 16-Nov-2018 14:20:14
Gene ID	Gene Name	Brodmann (1909) area 24	Brodmann (1909) area 9	amygdala	caudate nucleus	cerebellar hemisphere	cerebellum	cerebral cortex	hippocampus proper	hypothalamus	nucleus accumbens	pituitary gland	putamen	substantia nigra
ENSG00000198003	CCDC151	1.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	5.0	1.0	1.0
ENSG00000198010	DLGAP2	3.0	4.0	1.0	2.0			4.0	1.0	1.0	2.0	2.0	2.0	
ENSG00000198015	MRPL42	2.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	2.0	2.0	3.0	1.0	2.0
ENSG00000198018	ENTPD7					0.9	0.9	0.5				2.0		
ENSG00000198019	FCGR1B													0.5
ENSG00000198026	ZNF335	4.0	4.0	3.0	3.0	11.0	12.0	6.0	4.0	3.0	3.0	9.0	3.0	3.0
ENSG00000198034	RPS4X	103.0	96.0	132.0	97.0	110.0	97.0	90.0	106.0	125.0	128.0	329.0	100.0	124.0
ENSG00000198039	ZNF273	2.0	2.0	1.0	3.0	11.0	13.0	3.0	2.0	2.0	3.0	3.0	2.0	1.0
ENSG00000198040	ZNF84	4.0	4.0	4.0	4.0	7.0	7.0	4.0	4.0	5.0	4.0	10.0	4.0	4.0
ENSG00000198042	MAK16	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	2.0	3.0	2.0	2.0
ENSG00000198046	ZNF667	3.0	3.0	2.0	3.0	3.0	3.0	4.0	2.0	3.0	4.0	9.0	2.0	2.0
ENSG00000198049	AVPR1B											3.0		
ENSG00000198053	SIRPA	59.0	68.0	39.0	41.0	54.0	61.0	79.0	35.0	25.0	40.0	6.0	33.0	22.0
ENSG00000198055	GRK6	6.0	6.0	4.0	4.0	4.0	4.0	7.0	5.0	5.0	4.0	5.0	4.0	4.0
ENSG00000198056	PRIM1	0.8	0.9	0.6	0.8	3.0	3.0	1.0	0.7	0.8	0.7	1.0	0.6	0.7
ENSG00000198060	MARCH5	6.0	6.0	5.0	6.0	7.0	6.0	5.0	5.0	5.0	6.0	7.0	5.0	5.0
ENSG00000198064	NPIPB13						0.5							
ENSG00000198074	AKR1B10											2.0		
ENSG00000198075	SULT1C4	2.0	2.0	2.0	4.0	0.7	1.0	2.0	2.0	3.0	3.0	2.0	3.0	3.0
ENSG00000198081	ZBTB14	3.0	3.0	3.0	3.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0
ENSG00000198087	CD2AP	1.0	1.0	1.0	2.0	5.0	5.0	1.0	1.0	2.0	2.0	5.0	1.0	2.0
ENSG00000198088	NUP62CL											2.0		
ENSG00000198089	SFI1	2.0	2.0	1.0	2.0	17.0	17.0	3.0	1.0	3.0	3.0	8.0	2.0	1.0
ENSG00000198093	ZNF649	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0
ENSG00000198105	ZNF248	4.0	5.0	3.0	4.0	14.0	14.0	5.0	3.0	4.0	4.0	11.0	3.0	3.0
ENSG00000198108	CHSY3	0.8	1.0		0.7			1.0	0.6		0.9		0.6	
ENSG00000198113	TOR4A			0.5	0.6			0.6	0.5	0.6	0.5	1.0	0.6	0.9
ENSG00000198121	LPAR1	15.0	17.0	72.0	37.0	6.0	6.0	16.0	65.0	40.0	25.0	2.0	75.0	84.0
ENSG00000198125	MB	1.0	0.8	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	3.0	0.8	1.0
ENSG00000198130	HIBCH	3.0	2.0	3.0	3.0	2.0	2.0	3.0	3.0	3.0	3.0	4.0	3.0	4.0
ENSG00000198131	ZNF544	2.0	2.0	2.0	2.0	4.0	4.0	2.0	2.0	2.0	2.0	5.0	1.0	2.0
ENSG00000198133	TMEM229B	4.0	4.0	3.0	2.0	13.0	12.0	4.0	3.0	3.0	2.0	4.0	2.0	3.0
ENSG00000198142	SOWAHC	1.0	0.7	1.0	1.0			0.7	1.0	2.0	1.0	2.0	0.9	1.0
ENSG00000198146	ZNF770	3.0	3.0	2.0	3.0	5.0	4.0	3.0	2.0	2.0	3.0	3.0	2.0	2.0
ENSG00000198155	ZNF876P				0.6	0.8	0.9			0.5	0.6	1.0	0.5	
ENSG00000198157	HMGN5	5.0	4.0	6.0	5.0	0.9	1.0	4.0	5.0	7.0	5.0	8.0	4.0	6.0
ENSG00000198160	MIER1	3.0	3.0	3.0	3.0	4.0	3.0	2.0	3.0	3.0	3.0	4.0	2.0	3.0
ENSG00000198162	MAN1A2	4.0	5.0	3.0	4.0	5.0	5.0	5.0	4.0	4.0	4.0	5.0	4.0	4.0
ENSG00000198168	SVIP	7.0	9.0	6.0	7.0	6.0	5.0	6.0	7.0	11.0	9.0	11.0	7.0	10.0
ENSG00000198169	ZNF251	4.0	4.0	3.0	4.0	17.0	18.0	6.0	4.0	5.0	4.0	11.0	4.0	3.0
ENSG00000198171	DDRGK1	28.0	29.0	21.0	22.0	34.0	38.0	33.0	21.0	19.0	25.0	23.0	22.0	20.0
ENSG00000198176	TFDP1	9.0	9.0	10.0	11.0	18.0	18.0	9.0	10.0	10.0	11.0	14.0	10.0	10.0
ENSG00000198182	ZNF607	1.0	2.0	1.0	2.0	3.0	3.0	2.0	1.0	2.0	2.0	4.0	1.0	1.0
ENSG00000198183	BPIFA1											0.7		
ENSG00000198185	ZNF334	2.0	2.0	2.0	2.0	6.0	6.0	2.0	1.0	2.0	2.0	6.0	2.0	2.0
ENSG00000198189	HSD17B11	6.0	7.0	5.0	5.0	13.0	10.0	6.0	5.0	6.0	5.0	9.0	4.0	6.0
ENSG00000198198	SZT2	2.0	2.0	2.0	2.0	5.0	6.0	3.0	2.0	2.0	2.0	8.0	2.0	2.0
ENSG00000198203	SULT1C2											1.0		
ENSG00000198205	ZXDA					0.6	0.7			0.5		0.8		
ENSG00000198208	RPS6KL1	5.0	6.0	3.0	4.0	13.0	14.0	8.0	4.0	5.0	4.0	8.0	4.0	3.0
ENSG00000198216	CACNA1E	4.0	4.0	2.0	6.0	2.0	3.0	5.0	4.0	3.0	10.0		5.0	1.0
ENSG00000198218	QRICH1	7.0	8.0	5.0	6.0	18.0	19.0	10.0	6.0	7.0	7.0	17.0	6.0	5.0
ENSG00000198221	AFDN-DT	0.5		0.6			0.5	0.5	0.6	0.6		0.7		0.8
ENSG00000198223	CSF2RA	0.5		0.8	0.8				1.0	1.0	0.7	0.5	0.6	2.0
ENSG00000198225	FKBP1C				0.5						0.8			
ENSG00000198231	DDX42	11.0	12.0	9.0	11.0	17.0	16.0	12.0	9.0	12.0	11.0	19.0	10.0	11.0
ENSG00000198242	RPL23A	53.0	47.0	67.0	55.0	47.0	47.0	47.0	55.0	63.0	67.0	114.0	56.0	81.0
ENSG00000198246	SLC29A3	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	1.0	1.0	2.0
ENSG00000198252	STYX	1.0	1.0	1.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0
ENSG00000198258	UBL5	37.0	36.0	34.0	40.0	30.0	28.0	34.0	32.0	39.0	42.0	53.0	38.0	35.0
ENSG00000198265	HELZ	2.0	2.0	2.0	2.0	5.0	4.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0
ENSG00000198270	TMEM116	0.9	0.9	0.8	1.0	2.0	2.0	1.0	0.9	1.0	1.0	2.0	1.0	1.0
ENSG00000198276	UCKL1	7.0	7.0	6.0	7.0	37.0	45.0	10.0	7.0	8.0	7.0	26.0	6.0	7.0
ENSG00000198286	CARD11	0.5	0.5	0.5				0.5	0.5	0.9		0.5		0.9
ENSG00000198298	ZNF485	0.6	0.6	0.5	0.7	1.0	1.0	0.7	0.6	0.7	0.7	0.7	0.6	0.7
ENSG00000198300	PEG3	15.0	21.0	10.0	18.0	23.0	19.0	12.0	11.0	47.0	28.0	24.0	17.0	11.0
ENSG00000198301	SDAD1	3.0	5.0	2.0	3.0	5.0	4.0	4.0	3.0	4.0	4.0	5.0	3.0	3.0
ENSG00000198315	ZKSCAN8	2.0	2.0	3.0	3.0	7.0	7.0	3.0	3.0	3.0	3.0	7.0	2.0	3.0
ENSG00000198324	FAM109A	2.0	2.0	2.0	2.0	2.0	3.0	2.0	2.0	3.0	2.0	3.0	1.0	2.0
ENSG00000198331	HYLS1	2.0	2.0	1.0	1.0	3.0	3.0	2.0	1.0	2.0	2.0	1.0	1.0	0.9
ENSG00000198342	ZNF442					0.7	0.6					0.5		
ENSG00000198346	ZNF813											0.5		
ENSG00000198354	DCAF12L2	0.6	0.6					0.5		2.0	0.5	0.8		
ENSG00000198355	PIM3	9.0	11.0	8.0	9.0	13.0	15.0	13.0	11.0	14.0	8.0	34.0	10.0	12.0
ENSG00000198356	ASNA1	28.0	31.0	21.0	24.0	27.0	27.0	32.0	22.0	24.0	25.0	31.0	22.0	21.0
ENSG00000198358	AL354714.1					0.5	0.5							
ENSG00000198363	ASPH	5.0	5.0	4.0	5.0	7.0	6.0	4.0	3.0	4.0	5.0	5.0	4.0	3.0
ENSG00000198369	SPRED2	8.0	9.0	5.0	5.0	6.0	7.0	8.0	5.0	5.0	5.0	7.0	4.0	4.0
ENSG00000198373	WWP2	5.0	5.0	5.0	4.0	5.0	6.0	6.0	4.0	5.0	4.0	6.0	4.0	4.0
ENSG00000198380	GFPT1	3.0	4.0	3.0	3.0	4.0	4.0	3.0	3.0	5.0	3.0	17.0	2.0	3.0
ENSG00000198382	UVRAG	2.0	3.0	2.0	3.0	5.0	5.0	3.0	3.0	3.0	2.0	4.0	3.0	3.0
ENSG00000198393	ZNF26	0.5	0.6	0.5	0.6	0.9	0.8	0.6	0.5	0.6	0.6	1.0	0.5	0.5
ENSG00000198399	ITSN2	2.0	3.0	2.0	2.0	4.0	4.0	3.0	2.0	3.0	2.0	7.0	2.0	2.0
ENSG00000198400	NTRK1				0.8						0.5	0.9	0.8	
ENSG00000198408	MGEA5	28.0	31.0	22.0	29.0	55.0	50.0	29.0	24.0	27.0	33.0	29.0	26.0	23.0
ENSG00000198417	MT1F	16.0	10.0	9.0	8.0	5.0	5.0	9.0	9.0	13.0	11.0	5.0	11.0	18.0
ENSG00000198420	TCAF1	14.0	18.0	9.0	20.0	17.0	13.0	13.0	11.0	14.0	25.0	19.0	16.0	8.0
ENSG00000198429	ZNF69	0.5		0.5	0.5	0.9	0.9	0.5	0.6	0.7	0.5	0.9		0.6
ENSG00000198431	TXNRD1	6.0	6.0	5.0	6.0	6.0	5.0	5.0	5.0	7.0	6.0	10.0	5.0	6.0
ENSG00000198435	NRARP	3.0	3.0	3.0	4.0	1.0	2.0	3.0	2.0	3.0	3.0	5.0	4.0	3.0
ENSG00000198440	ZNF583	0.8	0.9	0.7	0.8	1.0	1.0	0.8	0.8	0.9	0.8	0.9	0.7	0.8
ENSG00000198453	ZNF568	0.9	0.9	0.8	0.9	2.0	1.0	0.8	0.8	1.0	0.9	1.0	0.8	0.9
ENSG00000198455	ZXDB	2.0	2.0	1.0	2.0	4.0	3.0	1.0	1.0	2.0	2.0	2.0	1.0	1.0
ENSG00000198464	ZNF480	1.0	0.9	1.0	1.0	2.0	2.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0
ENSG00000198466	ZNF587	2.0	2.0	1.0	2.0	3.0	3.0	2.0	2.0	2.0	2.0	7.0	2.0	1.0
ENSG00000198467	TPM2	10.0	8.0	11.0	11.0	27.0	30.0	11.0	12.0	12.0	9.0	26.0	10.0	9.0
ENSG00000198468	FLVCR1-AS1	0.5	0.5	0.5				0.5	0.5	0.8	0.5	2.0		0.6
ENSG00000198478	SH3BGRL2	11.0	15.0	8.0	8.0	9.0	8.0	11.0	9.0	11.0	7.0	14.0	7.0	10.0
ENSG00000198482	ZNF808	0.7	0.7	0.6	0.9	1.0	1.0	0.9	0.8	0.9	1.0	2.0	0.8	0.8
ENSG00000198483	ANKRD35	4.0	4.0	4.0	4.0	6.0	6.0	5.0	3.0	6.0	4.0	1.0	3.0	5.0
ENSG00000198492	YTHDF2	8.0	9.0	6.0	6.0	10.0	9.0	8.0	6.0	8.0	7.0	11.0	6.0	6.0
ENSG00000198496	NBR2	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	2.0	2.0
ENSG00000198498	TMA16	1.0	2.0	1.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	1.0	2.0
ENSG00000198502	HLA-DRB5	2.0	1.0	3.0	3.0	0.9	0.6	2.0	3.0	5.0	2.0	7.0	2.0	6.0
ENSG00000198513	ATL1	8.0	15.0	4.0	7.0	9.0	8.0	12.0	6.0	8.0	9.0	3.0	5.0	5.0
ENSG00000198517	MAFK	8.0	7.0	8.0	5.0	3.0	3.0	10.0	9.0	10.0	4.0	11.0	7.0	12.0
ENSG00000198520	C1orf228	2.0	2.0	2.0	3.0	2.0	2.0	2.0	2.0	2.0	3.0	4.0	3.0	1.0
ENSG00000198521	ZNF43	0.8	0.9	0.8	0.8	1.0	1.0	0.8	0.8	1.0	0.8	1.0	0.6	0.8
ENSG00000198522	GPN1	5.0	5.0	3.0	4.0	6.0	6.0	5.0	3.0	5.0	5.0	6.0	4.0	4.0
ENSG00000198523	PLN	0.6		0.5	0.8				0.6	0.9	0.6		0.8	0.9
ENSG00000198535	C2CD4A											5.0		
ENSG00000198538	ZNF28	0.7	0.6	0.7	0.8	2.0	2.0	0.7	0.6	0.7	0.7	1.0	0.7	0.7
ENSG00000198542	ITGBL1											1.0		
ENSG00000198546	ZNF511	2.0	2.0	2.0	2.0	4.0	5.0	3.0	2.0	2.0	2.0	5.0	2.0	2.0
ENSG00000198547	C20orf203	0.8	0.8	0.5	1.0	2.0	2.0	1.0		0.7	0.9		0.9	
ENSG00000198551	ZNF627	2.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	2.0	2.0	4.0	2.0	2.0
ENSG00000198554	WDHD1		0.5		0.5	0.8	0.8	0.5			0.6			
ENSG00000198556	ZNF789	2.0	2.0	1.0	2.0	5.0	5.0	2.0	2.0	2.0	2.0	5.0	1.0	2.0
ENSG00000198561	CTNND1	9.0	10.0	8.0	8.0	11.0	12.0	12.0	8.0	9.0	7.0	26.0	7.0	8.0
ENSG00000198563	DDX39B	8.0	8.0	8.0	9.0	38.0	41.0	12.0	8.0	9.0	9.0	44.0	8.0	9.0
ENSG00000198569	SLC34A3							0.5				3.0		
ENSG00000198570	RD3											0.5		
ENSG00000198576	ARC	8.0	9.0	4.0	3.0	0.8	1.0	11.0	10.0	5.0	3.0	23.0	4.0	1.0
ENSG00000198580	AC073343.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	0.9	0.8
ENSG00000198585	NUDT16	11.0	12.0	15.0	9.0	11.0	11.0	12.0	16.0	15.0	8.0	7.0	12.0	20.0
ENSG00000198586	TLK1	6.0	6.0	4.0	4.0	5.0	4.0	5.0	4.0	5.0	5.0	4.0	4.0	5.0
ENSG00000198589	LRBA	0.9	1.0	0.8	1.0	2.0	2.0	1.0	0.8	0.9	1.0	6.0	1.0	0.8
ENSG00000198590	C3orf35					1.0	1.0					1.0		
ENSG00000198597	ZNF536	1.0	1.0	2.0	2.0	4.0	4.0	2.0	3.0	2.0	1.0	1.0	2.0	3.0
ENSG00000198598	MMP17	12.0	12.0	7.0	11.0	1.0	1.0	15.0	11.0	7.0	13.0	0.8	10.0	2.0
ENSG00000198604	BAZ1A	0.8	0.7	1.0	1.0	0.7	0.8	0.8	1.0	1.0	1.0	2.0	1.0	2.0
ENSG00000198612	COPS8	15.0	16.0	11.0	11.0	9.0	9.0	14.0	11.0	16.0	13.0	12.0	10.0	12.0
ENSG00000198618	PPIAP22	11.0	13.0	9.0	8.0	8.0	7.0	10.0	9.0	11.0	9.0	7.0	9.0	9.0
ENSG00000198624	CCDC69	3.0	2.0	2.0	3.0	2.0	2.0	2.0	2.0	3.0	2.0	6.0	2.0	5.0
ENSG00000198625	MDM4	3.0	3.0	3.0	3.0	7.0	7.0	3.0	3.0	4.0	3.0	9.0	3.0	4.0
ENSG00000198626	RYR2	2.0	4.0	1.0	3.0	9.0	10.0	4.0	2.0	1.0	5.0	2.0	3.0	0.7
ENSG00000198633	ZNF534				0.5	0.8	0.8				0.6		0.5	
ENSG00000198642	KLHL9	4.0	5.0	3.0	4.0	7.0	6.0	4.0	4.0	5.0	3.0	5.0	3.0	4.0
ENSG00000198646	NCOA6	4.0	4.0	3.0	4.0	10.0	10.0	5.0	4.0	3.0	4.0	6.0	3.0	3.0
ENSG00000198648	STK39	11.0	14.0	11.0	11.0	14.0	11.0	11.0	13.0	11.0	8.0	14.0	10.0	17.0
ENSG00000198663	C6orf89	12.0	13.0	10.0	12.0	11.0	11.0	14.0	10.0	13.0	13.0	21.0	11.0	12.0
ENSG00000198668	CALM1	279.0	348.0	186.0	195.0	296.0	248.0	275.0	213.0	142.0	225.0	69.0	163.0	124.0
ENSG00000198673	FAM19A2	3.0	4.0	2.0				3.0	1.0	1.0				0.5
ENSG00000198677	TTC37	6.0	7.0	5.0	5.0	18.0	20.0	8.0	6.0	6.0	5.0	14.0	5.0	6.0
ENSG00000198680	TUSC1	6.0	7.0	5.0	5.0	7.0	6.0	6.0	6.0	6.0	6.0	7.0	5.0	5.0
ENSG00000198682	PAPSS2	2.0	2.0	2.0	2.0	1.0	1.0	3.0	2.0	2.0	2.0	2.0	2.0	3.0
ENSG00000198689	SLC9A6	21.0	24.0	11.0	13.0	16.0	11.0	14.0	14.0	22.0	23.0	5.0	11.0	11.0
ENSG00000198690	FAN1	3.0	3.0	2.0	3.0	5.0	7.0	4.0	3.0	3.0	2.0	5.0	2.0	3.0
ENSG00000198692	EIF1AY	3.0	3.0	3.0	3.0	2.0	2.0	2.0	3.0	5.0	3.0	7.0	3.0	4.0
ENSG00000198695	MT-ND6	5037.0	3983.0	6340.0	8111.0	2203.0	2094.0	3944.0	5714.0	5983.0	6148.0	744.0	9090.0	5153.0
ENSG00000198700	IPO9	6.0	6.0	5.0	5.0	9.0	9.0	7.0	5.0	5.0	5.0	8.0	5.0	4.0
ENSG00000198707	CEP290	2.0	2.0	2.0	2.0	3.0	4.0	3.0	2.0	2.0	2.0	4.0	2.0	2.0
ENSG00000198711	SSBP3-AS1					2.0	2.0					0.7		
ENSG00000198712	MT-CO2	35242.0	29222.0	37999.0	40292.0	17724.0	15837.0	28977.0	40755.0	36183.0	37281.0	9079.0	51930.0	39029.0
ENSG00000198715	GLMP	2.0	2.0	2.0	2.0	2.0	3.0	3.0	2.0	3.0	2.0	7.0	2.0	2.0
ENSG00000198718	TOGARAM1	2.0	3.0	2.0	3.0	4.0	3.0	3.0	2.0	2.0	3.0	3.0	2.0	2.0
ENSG00000198719	DLL1	4.0	3.0	4.0	4.0	1.0	2.0	5.0	5.0	5.0	4.0	5.0	4.0	5.0
ENSG00000198720	ANKRD13B	10.0	10.0	8.0	10.0	29.0	33.0	15.0	10.0	8.0	11.0	8.0	10.0	7.0
ENSG00000198721	ECI2	6.0	6.0	7.0	9.0	6.0	6.0	6.0	6.0	7.0	10.0	14.0	8.0	7.0
ENSG00000198722	UNC13B	7.0	8.0	5.0	8.0	12.0	14.0	11.0	6.0	5.0	10.0	12.0	7.0	6.0
ENSG00000198723	TEX45					0.5	0.5					2.0		
ENSG00000198727	MT-CYB	16437.0	13468.0	21319.0	27629.0	10077.0	10695.0	15066.0	20117.0	18727.0	23156.0	7938.0	29826.0	17954.0
ENSG00000198728	LDB1	14.0	17.0	9.0	13.0	21.0	24.0	21.0	10.0	13.0	17.0	38.0	12.0	9.0
ENSG00000198729	PPP1R14C	5.0	9.0	4.0	2.0	2.0	1.0	7.0	4.0	5.0	4.0	1.0	2.0	3.0
ENSG00000198730	CTR9	5.0	5.0	4.0	5.0	7.0	6.0	5.0	4.0	5.0	5.0	9.0	4.0	4.0
ENSG00000198732	SMOC1	10.0	7.0	17.0	8.0	3.0	4.0	7.0	17.0	14.0	8.0	1.0	7.0	18.0
ENSG00000198734	F5											1.0		
ENSG00000198736	MSRB1	5.0	5.0	5.0	7.0	4.0	4.0	5.0	5.0	6.0	6.0	6.0	6.0	6.0
ENSG00000198739	LRRTM3	2.0	3.0	2.0	2.0	3.0	2.0	3.0	1.0	2.0	3.0	2.0	2.0	1.0
ENSG00000198740	ZNF652	2.0	2.0	4.0	3.0	4.0	4.0	3.0	4.0	4.0	3.0	5.0	3.0	5.0
ENSG00000198742	SMURF1	4.0	5.0	3.0	4.0	5.0	5.0	5.0	4.0	5.0	4.0	8.0	4.0	4.0
ENSG00000198743	SLC5A3	2.0	2.0	1.0	2.0	1.0	1.0	1.0	2.0	3.0	2.0	3.0	1.0	1.0
ENSG00000198744	MTCO3P12	8.0	5.0	10.0	7.0	3.0	3.0	6.0	10.0	8.0	7.0	2.0	8.0	8.0
ENSG00000198746	GPATCH3	4.0	5.0	3.0	4.0	6.0	6.0	5.0	3.0	4.0	4.0	5.0	4.0	4.0
ENSG00000198752	CDC42BPB	17.0	17.0	14.0	14.0	18.0	20.0	21.0	15.0	14.0	13.0	18.0	13.0	13.0
ENSG00000198753	PLXNB3	6.0	5.0	9.0	9.0	12.0	16.0	9.0	11.0	6.0	7.0	1.0	9.0	11.0
ENSG00000198755	RPL10A	103.0	96.0	124.0	88.0	120.0	119.0	95.0	104.0	106.0	117.0	238.0	87.0	117.0
ENSG00000198756	COLGALT2	5.0	6.0	5.0	4.0	7.0	7.0	7.0	6.0	4.0	3.0	0.9	5.0	7.0
ENSG00000198759	EGFL6											0.7		
ENSG00000198763	MT-ND2	18202.0	15148.0	21319.0	27793.0	9328.0	9898.0	16604.0	20841.0	20020.0	23156.0	5712.0	29826.0	21227.0
ENSG00000198771	RCSD1	1.0	1.0	1.0	1.0			1.0	1.0	1.0	0.9	0.9	2.0	2.0
ENSG00000198774	RASSF9											0.5		
ENSG00000198780	FAM169A	1.0	2.0	0.9	1.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	0.8	1.0
ENSG00000198783	ZNF830	4.0	4.0	3.0	4.0	6.0	6.0	4.0	4.0	4.0	4.0	5.0	3.0	4.0
ENSG00000198785	GRIN3A	1.0	1.0					1.0	0.5	1.0				0.5
ENSG00000198786	MT-ND5	5037.0	3983.0	6340.0	7354.0	2430.0	2566.0	4784.0	5714.0	5983.0	6148.0	1079.0	7507.0	5153.0
ENSG00000198791	CNOT7	6.0	6.0	4.0	5.0	12.0	10.0	5.0	4.0	7.0	6.0	7.0	4.0	4.0
ENSG00000198792	TMEM184B	22.0	22.0	16.0	15.0	19.0	26.0	31.0	18.0	18.0	15.0	25.0	15.0	18.0
ENSG00000198793	MTOR	5.0	5.0	3.0	5.0	9.0	9.0	6.0	4.0	4.0	4.0	7.0	4.0	4.0
ENSG00000198794	SCAMP5	69.0	90.0	31.0	34.0	82.0	86.0	85.0	42.0	43.0	43.0	40.0	31.0	30.0
ENSG00000198795	ZNF521	2.0	2.0	2.0	3.0	35.0	30.0	2.0	2.0	3.0	3.0	4.0	3.0	3.0
ENSG00000198797	BRINP2	13.0	15.0	9.0	6.0	0.6	0.9	18.0	6.0	6.0	8.0	4.0	5.0	4.0
ENSG00000198799	LRIG2	1.0	1.0	1.0	1.0	3.0	2.0	1.0	1.0	2.0	1.0	3.0	1.0	1.0
ENSG00000198804	MT-CO1	28903.0	24225.0	34497.0	25109.0	10077.0	9898.0	26055.0	32931.0	26494.0	23156.0	2246.0	26909.0	25457.0
ENSG00000198805	PNP	3.0	2.0	3.0	3.0	2.0	3.0	2.0	2.0	3.0	3.0	7.0	2.0	3.0
ENSG00000198807	PAX9											0.8		
ENSG00000198814	GK	1.0	1.0	0.9	1.0	2.0	2.0	1.0	1.0	2.0	1.0	3.0	1.0	1.0
ENSG00000198815	FOXJ3	7.0	8.0	6.0	7.0	15.0	12.0	7.0	6.0	7.0	8.0	11.0	6.0	5.0
ENSG00000198816	ZNF358	48.0	45.0	34.0	25.0	30.0	32.0	50.0	33.0	30.0	28.0	29.0	26.0	29.0
ENSG00000198818	SFT2D1	10.0	9.0	10.0	11.0	11.0	10.0	8.0	11.0	11.0	11.0	8.0	10.0	12.0
ENSG00000198821	CD247				0.5	0.5	0.5	0.5		0.5	0.7			
ENSG00000198822	GRM3	13.0	13.0	9.0	20.0	4.0	6.0	14.0	12.0	5.0	16.0		21.0	9.0
ENSG00000198824	CHAMP1	3.0	3.0	2.0	2.0	7.0	6.0	3.0	2.0	3.0	2.0	3.0	2.0	2.0
ENSG00000198825	INPP5F	23.0	34.0	13.0	20.0	40.0	32.0	26.0	12.0	48.0	27.0	25.0	19.0	17.0
ENSG00000198826	ARHGAP11A											0.5		0.9
ENSG00000198830	HMGN2	41.0	43.0	52.0	49.0	73.0	69.0	42.0	50.0	61.0	52.0	153.0	48.0	56.0
ENSG00000198832	SELENOM	16.0	15.0	15.0	15.0	12.0	13.0	15.0	15.0	20.0	17.0	35.0	15.0	18.0
ENSG00000198833	UBE2J1	7.0	7.0	7.0	8.0	13.0	10.0	6.0	8.0	9.0	8.0	11.0	7.0	9.0
ENSG00000198835	GJC2	2.0	3.0	3.0	2.0	2.0	2.0	3.0	6.0	4.0	2.0	0.9	4.0	11.0
ENSG00000198836	OPA1	8.0	11.0	6.0	9.0	8.0	7.0	7.0	7.0	8.0	9.0	7.0	8.0	7.0
ENSG00000198837	DENND4B	13.0	13.0	8.0	8.0	20.0	26.0	19.0	8.0	9.0	9.0	12.0	8.0	8.0
ENSG00000198838	RYR3	4.0	3.0	4.0	5.0	1.0	2.0	4.0	3.0	2.0	4.0	0.6	5.0	2.0
ENSG00000198839	ZNF277	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	3.0	2.0	2.0
ENSG00000198840	MT-ND3	12679.0	10108.0	15675.0	15531.0	6685.0	5713.0	8798.0	14763.0	13792.0	14811.0	4466.0	17543.0	12902.0
ENSG00000198841	KTI12	2.0	2.0	2.0	2.0	3.0	3.0	3.0	2.0	3.0	2.0	4.0	2.0	2.0
ENSG00000198843	SELENOT	19.0	21.0	16.0	19.0	16.0	13.0	15.0	19.0	24.0	18.0	22.0	17.0	18.0
ENSG00000198844	ARHGEF15	0.7	0.7	0.6	0.8		0.6	1.0	1.0	0.8	0.6	2.0	0.9	1.0
ENSG00000198846	TOX	5.0	7.0	4.0	2.0	0.5	0.8	5.0	2.0	4.0	2.0	2.0	2.0	2.0
ENSG00000198848	CES1											0.8		
ENSG00000198853	RUSC2	23.0	27.0	14.0	14.0	34.0	38.0	35.0	19.0	19.0	17.0	17.0	13.0	13.0
ENSG00000198855	FICD	1.0	2.0	1.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	7.0	2.0	2.0
ENSG00000198856	OSTC	7.0	7.0	7.0	8.0	7.0	6.0	6.0	7.0	10.0	8.0	43.0	7.0	8.0
ENSG00000198858	R3HDM4	14.0	14.0	15.0	13.0	12.0	12.0	15.0	14.0	11.0	14.0	17.0	13.0	9.0
ENSG00000198860	TSEN15	8.0	9.0	7.0	7.0	7.0	6.0	7.0	8.0	9.0	7.0	8.0	7.0	9.0
ENSG00000198862	LTN1	2.0	2.0	2.0	2.0	4.0	4.0	2.0	2.0	2.0	2.0	3.0	2.0	2.0
ENSG00000198863	RUNDC1	5.0	7.0	3.0	6.0	5.0	5.0	6.0	3.0	5.0	7.0	6.0	5.0	3.0
ENSG00000198865	CCDC152	0.6	0.7	1.0	1.0			0.7	1.0	2.0	1.0	2.0	1.0	2.0
