Gene	logFC	SE	CI_lower	CI_upper	df	P.Value	qval	rank
ENC1	0.320235760369832	0.211888941686225	-0.0950589340574772	0.735530454797141	3	0.1307024158278	0.227868071995356	11581
LINC00466	0.0494700239958979	0.0327348560668818	-0.0146891149342929	0.113629162926089	3	0.130728869769063	0.227868071995356	11582
NDUFB2	-0.287967699013822	0.190554235107445	-0.661447136925993	0.085511738898349	3	0.130734643462387	0.227868071995356	11583
NDUFC1	-0.0810101089618484	0.0536063760520081	-0.186076675365495	0.0240564574417979	3	0.130736773217658	0.227868071995356	11584
KIF18A	0.138028395656258	0.0913369474845875	-0.0409887318713595	0.317045523183876	3	0.130737500696623	0.227868071995356	11585
MAJIN	0.06056352981123	0.0400813579829452	-0.0179944882867996	0.13912154790926	3	0.130784650316452	0.227930576487986	11586
LOC101928251	0.0725050485879086	0.0479933971337446	-0.0215602812899587	0.166570378465776	3	0.130857342087233	0.228037581032658	11587
TSPAN9	-0.058253093552736	0.0385621311509871	-0.133833481775781	0.0173272946703087	3	0.130882869253017	0.22806238315127	11588
R3HDM1	-0.310571395744572	0.205672214410139	-0.713681528609043	0.0925387371199004	3	0.131035543812198	0.228308715217525	11589
TCAF1	-0.169779032525775	0.112483154488981	-0.390241964191633	0.0506838991400829	3	0.131203497609489	0.228562454391547	11590
BCO1	0.0630026340631715	0.0417409660556055	-0.0188081560857243	0.144813424212067	3	0.131203813829854	0.228562454391547	11591
ADGRB3	0.0345327956123757	0.0228852341729054	-0.0103214391442843	0.0793870303690356	3	0.131310203909155	0.228723899086434	11592
SLC35F2	-0.126308969156394	0.0837109355403131	-0.290379387927562	0.0377614496147732	3	0.131331855515801	0.228723899086434	11593
CYBRD1	0.460066849882602	0.304915598881504	-0.137556742249607	1.05769044201481	3	0.131341354518264	0.228723899086434	11594
GSAP	-0.348491282526216	0.230967631477197	-0.801179521816042	0.10419695676361	3	0.131341799222821	0.228723899086434	11595
DEPDC1B	0.154760577224433	0.102588785000573	-0.0463097465944134	0.355830901043279	3	0.131413157853452	0.228828430784487	11596
TMEM221	0.0747748112819921	0.0495693138255817	-0.0223792585545113	0.171928881118496	3	0.131429179258752	0.228836594601425	11597
SEMA6A	-0.210089714484113	0.139288437650263	-0.483090035741482	0.0629106067732548	3	0.131475992777555	0.22889836576689	11598
MED11	0.0881502931518317	0.0584508039362068	-0.0264111774305456	0.202711763734209	3	0.131526151992639	0.228963010624544	11599
TAS1R1	0.128723366302284	0.0853561811898755	-0.0385716746877472	0.296018407292315	3	0.131535802458632	0.228963010624544	11600
LOC101927865	0.0441407927907468	0.0292741870081853	-0.0132355594219867	0.10151714500348	3	0.131595458707481	0.229047108199419	11601
CSN1S1	0.0436942670534694	0.028981642153182	-0.0131087077795952	0.100497241886534	3	0.131643295803577	0.22909108557135	11602
PAQR5	0.109425981576987	0.0725803599788458	-0.0328289099665027	0.251680873120477	3	0.131643416495859	0.22909108557135	11603
TMEM151B	-0.118800527801079	0.0788022798245126	-0.273250158156771	0.0356491025546125	3	0.131662747600602	0.229096084525874	11604
EFNA5	0.0858374319493693	0.0569382532295271	-0.0257594937231253	0.197434357621864	3	0.131668980830169	0.229096084525874	11605
LINC00900	0.0571964941002936	0.0379447437583106	-0.0171738370685962	0.131566825269183	3	0.131717695941956	0.229161099126312	11606
CHST4	0.102195167528584	0.0678099607849787	-0.0307099134030472	0.235100248460216	3	0.131789654321806	0.229266537439985	11607
ZBTB21	-0.430623584096058	0.285775949827724	-0.990734153406122	0.129486985214006	3	0.131847231348841	0.229346941367661	11608
LOC100507250	0.051620788066375	0.0342691071634306	-0.0155454277562925	0.118787003889043	3	0.131980954065902	0.22955977470055	11609
FAM230C	0.0382573372497433	0.025398833837405	-0.0115234623208877	0.0880381368203743	3	0.131999535007075	0.229572317903778	11610
ALG9	-0.191456712805803	0.127112815615809	-0.440593253386268	0.0576798277746629	3	0.132017071161791	0.229583042020401	11611
HAS3	0.050603730982757	0.0335984240831304	-0.0152479701574818	0.116455432122996	3	0.132032761806061	0.22959055514881	11612
KLHL35	-0.0951724602592949	0.0632022321261307	-0.219046558969051	0.0287016384504615	3	0.132108207340795	0.229701965265249	11613
KRT80	0.040011095322881	0.026576114953153	-0.0120771328342953	0.0920993234800573	3	0.132188285806319	0.229821410969623	11614
BMP8B	-0.0874020864454744	0.0580626828791357	-0.201202853734351	0.0263986808434019	3	0.132245505067883	0.229901096713793	11615
CENPX	-0.0992012272499905	0.0659121751393987	-0.228386716665908	0.0299842621659273	3	0.13231080094544	0.229977990557123	11616
PCAT7	0.08387821898875	0.0557325215289916	-0.0253555159756766	0.193111953953177	3	0.13232050587601	0.229977990557123	11617
TNFRSF10B	-0.214591057405889	0.142588884859893	-0.494060136327008	0.0648780215152296	3	0.132333478713062	0.229977990557123	11618
CBY3	0.0701790174016169	0.046631928275087	-0.0212178825472087	0.161575917350442	3	0.132335294784232	0.229977990557123	11619
ZNF397	0.211729612705766	0.14069977118192	-0.0640368714438243	0.487496096855356	3	0.132367101433233	0.230013469203085	11620
OR5V1	0.0978304383678025	0.0650132916890696	-0.0295932718591712	0.225254148594776	3	0.132381686528049	0.230019018533204	11621
MFAP3L	-0.220058162497462	0.146286875016401	-0.506775168940519	0.0666588439455957	3	0.132506221432518	0.230215593113526	11622
EIF4A3	0.0827391413073812	0.05500390400806	-0.0250665295575147	0.190544812172277	3	0.132519260153201	0.230218437667851	11623
LOC100130111	0.052936960771364	0.0351948778774119	-0.0160437323086488	0.121917653851377	3	0.13255309703817	0.230257410133751	11624
FSTL3	0.0607904174207092	0.0404202456014915	-0.0184318082044776	0.140012643045896	3	0.132591762930532	0.230304763620929	11625
ZBED1	0.15321587374478	0.101883935313468	-0.0464729700728268	0.352904717562386	3	0.132625763106597	0.230344005560674	11626
IL17F	-0.119363729432352	0.0793785500628961	-0.274942828700638	0.0362153698359335	3	0.132651477917129	0.230368851991285	11627
SPATS2L	0.142505948649161	0.094791188035567	-0.043281365952314	0.328293263250637	3	0.132744418752489	0.230510432013265	11628
SNAI3	-0.068845007563738	0.0457995328449798	-0.158610442448658	0.0209204273211817	3	0.132792263214007	0.230573684651924	11629
ISG20L2	-0.0999713213318138	0.0665096623844936	-0.23032786422934	0.030385221565712	3	0.132810747573755	0.230585951419541	11630
CEP131	-0.0850996290374599	0.0566208029908115	-0.196074363675188	0.0258751056002683	3	0.132845592626478	0.230626619062321	11631
RBM5	-0.218752879022731	0.145562851541006	-0.504050825530054	0.0665450674845921	3	0.132888808286553	0.230681810258088	11632
FLG	0.0277434924387507	0.0184653203218196	-0.00844787035501132	0.0639348552325127	3	0.132977131149979	0.230793247374429	11633
CDH17	-0.0572920258697293	0.0381327514899662	-0.132030845421479	0.0174467936820205	3	0.132984495801964	0.230793247374429	11634
LINC01192	-0.0649720690706743	0.0432447902212546	-0.149730300423323	0.0197861622819746	3	0.132987293641119	0.230793247374429	11635
ANKRD12	-0.364320063280812	0.242513604153579	-0.839637993182829	0.110997866621205	3	0.133028296685596	0.230840504929628	11636
PRSS8	-0.0541984522827951	0.0360786338080501	-0.124911275157982	0.0165143705923922	3	0.133037388860246	0.230840504929628	11637
ELL2	0.68509941878037	0.456085033764191	-0.208810821285179	1.57900965884592	3	0.133063308044992	0.230865206901085	11638
KMT2B	0.126887631760367	0.0844741900905984	-0.0386787384403958	0.292454001961131	3	0.133074492032573	0.230865206901085	11639
AMBP	-0.0667596559447927	0.0444544379821628	-0.153888753342801	0.0203694414532158	3	0.133160501766895	0.230994574886353	11640
ZNF311	0.0268596743336987	0.0178869667254448	-0.00819813624083946	0.0619174849082369	3	0.133191701687226	0.231028849795419	11641
GPHA2	0.0410512067783294	0.0273480379619476	-0.0125499626749221	0.0946523762315808	3	0.133338521732071	0.231263651504379	11642
ITGAE	-0.0996092996567097	0.0663673249907669	-0.229686866388878	0.0304682670754584	3	0.13338695698376	0.23132778797699	11643
LSM7	-0.248078208397318	0.165295966871638	-0.572052350255454	0.0758959334608172	3	0.133404134919368	0.231337709746812	11644
MRPL38	0.0879919081029177	0.0586400327031152	-0.0269404440474391	0.202924260253274	3	0.133473726414947	0.231438512990176	11645
CTNS	0.152990134866748	0.10196321457495	-0.0468540934480846	0.35283436318158	3	0.133499324261049	0.231463022108801	11646
KDM6A	0.231267457893734	0.15414142079315	-0.0708441753866735	0.533379091174142	3	0.133521450847001	0.231472425995698	11647
YOD1	0.480260930724151	0.320102487066363	-0.14712841528762	1.10765027673592	3	0.133527675217803	0.231472425995698	11648
KIAA1656	0.0597153454640461	0.0398095298218032	-0.0183098992281614	0.137740590156254	3	0.133607565707253	0.231591035003936	11649
OXLD1	-0.161766732908469	0.107851139866517	-0.373151082738435	0.0496176169214972	3	0.133638366542721	0.231597434	11650
MIDN	0.355629334206674	0.237104081453612	-0.109086126029858	0.820344794443205	3	0.133643670763965	0.231597434	11651
C16orf89	-0.0640780289263973	0.0427221231886817	-0.147811851719297	0.0196557938665022	3	0.133645666648574	0.231597434	11652
GCNT3	-0.0644576197033313	0.0429897149847398	-0.148715912779063	0.0198006733724006	3	0.133776883271134	0.231804928088109	11653
ATP13A5	0.0709589231178992	0.0473273104728457	-0.0218009008940236	0.163718747129822	3	0.133789869391096	0.231807537561783	11654
TMEM56	0.231903870951526	0.154680819241414	-0.0712649638607963	0.535072705763848	3	0.133811047028702	0.231824338189923	11655
REST	-0.207891855981673	0.138669860784999	-0.479679788861454	0.0638960768981088	3	0.133825494283129	0.231829476712847	11656
KIAA0556	0.12976589267848	0.0865711021361602	-0.0399103496103324	0.299442134967293	3	0.133886186780706	0.23191471935112	11657
ZSWIM3	0.0529456483733553	0.0353232223935537	-0.0162865953359087	0.122177892082619	3	0.133901997982832	0.231922211637447	11658
PDE2A	0.136773298813958	0.0912532527840045	-0.0420797901148202	0.315626387742736	3	0.133917210989591	0.231928666635374	11659
LINC02492	-0.0557899810902305	0.0372267878738649	-0.128753144583118	0.0171731824026571	3	0.133964067676731	0.231989918913255	11660
DUS2	-0.0455075549076249	0.0303668897598391	-0.105025565159408	0.014010455344158	3	0.133979707286419	0.231997105696542	11661
CHKB	-0.112946334852522	0.0753968386504464	-0.260721423155574	0.0348287534505304	3	0.134126804760827	0.232231902052017	11662
SAMMSON	0.0294236149499135	0.0196427965420489	-0.00907555882815019	0.0679227887279772	3	0.134150370459408	0.232233086283115	11663
VKORC1	0.074258011665087	0.0495750719093402	-0.0229073438082031	0.171423367138377	3	0.134161794481401	0.232233086283115	11664
CSNK1A1P1	0.069344224965762	0.0462946234424187	-0.0213915696592223	0.160080019590746	3	0.134161992447134	0.232233086283115	11665
LOC100505978	-0.057427213255811	0.0383434789912359	-0.132579051120601	0.0177246246089795	3	0.134209959304028	0.232296202491594	11666
PTH1R	-0.0581970878839967	0.0388786308660744	-0.13439780414973	0.0180036283817364	3	0.134421520352371	0.232642439269312	11667
TBCK	-0.12717080039185	0.0849614587956589	-0.293692199705326	0.0393505989216249	3	0.134443808666688	0.232661071700185	11668
PRPF18	0.197932898527979	0.132244602989879	-0.0612617604819829	0.45712755753794	3	0.134466609592487	0.232680587958823	11669
GAS2L2	0.0453785568286309	0.0303233199390692	-0.01405405814363	0.104811171800892	3	0.134525910795179	0.232763255422129	11670
SHROOM4	0.0731242550374747	0.0488757309802463	-0.0226704174018765	0.168918927476826	3	0.134620806893778	0.232907491457387	11671
BAG5	-0.192646491806455	0.128781542861723	-0.445053677688934	0.0597606940760236	3	0.134675300724286	0.23298180879239	11672
KIF26A	0.0879106036313139	0.0587776831187803	-0.0272915383762034	0.203112745638831	3	0.134745942541888	0.233082826724218	11673
KLHL18	0.220258720117342	0.147270710713308	-0.0683865688583587	0.508904009093042	3	0.134756780862645	0.233082826724218	11674
AADAC	0.044041282728576	0.0294519863385829	-0.0136835497682121	0.101766115225364	3	0.134820864291255	0.233160123229445	11675
PHOSPHO1	-0.171531431159249	0.114710312102067	-0.396359511534649	0.0532966492161501	3	0.134824564125743	0.233160123229445	11676
VARS2	-0.0764145605782505	0.0511140096749481	-0.176596178646581	0.0237670574900797	3	0.13491895521539	0.233303377897504	11677
INO80B	0.0658310192801997	0.0440371052067056	-0.0204801209083446	0.152142159468744	3	0.134940834469163	0.233321230484787	11678
LINC00102	0.0349686589555825	0.0233931588757323	-0.0108810899254764	0.0808184078366413	3	0.134960340482807	0.233334976884052	11679
THAP10	0.0870260199775662	0.0582358057730705	-0.0271140619483218	0.201166101903454	3	0.135078135734021	0.233504946385987	11680
RCAN2	0.0420556659358528	0.0281429444933215	-0.0131034916899671	0.0972148235616728	3	0.135081778859683	0.233504946385987	11681
LINC02135	-0.0381873017084253	0.0255615049973557	-0.0882869308938831	0.0119123274770326	3	0.135191844994271	0.233659418886001	11682
SPART-AS1	0.0450680509994671	0.0301674733640329	-0.0140591102986087	0.104195212297543	3	0.135194284411903	0.233659418886001	11683
CSHL1	-0.0748974791748552	0.0501418254659529	-0.173173651207216	0.0233786928575058	3	0.135250739786594	0.233710301599357	11684
LINC00226	-0.038710056175525	0.025915502785613	-0.089503508276574	0.0120833959255241	3	0.135253345627369	0.233710301599357	11685
ST8SIA6-AS1	-0.0584721083463019	0.0391471500168221	-0.13519911247666	0.0182548957840561	3	0.135267339121453	0.233710301599357	11686
IFIT2	-0.536206009618589	0.358998929128617	-1.23983098119913	0.167418961961948	3	0.13527640471322	0.233710301599357	11687
TMEM135	-0.428664746675959	0.287002062307077	-0.991178452286551	0.133848958934633	3	0.135281596924192	0.233710301599357	11688
CDH8	0.0785352096485603	0.0525862640664756	-0.0245319740032446	0.181602393300365	3	0.135318171720326	0.233753488183491	11689
MRPS33	-0.266068595422671	0.17817193759583	-0.615279176166215	0.083141985320873	3	0.135352154083757	0.233792189500362	11690
PDGFRB	-0.0706566404147908	0.0473211841083045	-0.163404456972857	0.0220911761432752	3	0.135403377885144	0.233860662582913	11691
CHRNA1	0.0627585349034209	0.0420352887967411	-0.0196291172179317	0.145146187024773	3	0.135438128895949	0.233900675561666	11692
SGCG	-0.0525110806710369	0.0351828993530023	-0.121468296274619	0.0164461349325451	3	0.135563624718763	0.234097383932375	11693
C10orf53	-0.0593005880374097	0.039741114846871	-0.137191741842747	0.0185905657679275	3	0.135653999878089	0.234233415900322	11694
LINC01920	0.0571198474069722	0.0382823874660767	-0.0179122532687456	0.13215194808269	3	0.135681853135754	0.234261477427716	11695
PLCH1	0.044373145274683	0.0297437426342379	-0.0139235190538517	0.102669809603218	3	0.135738976863507	0.234340066760254	11696
SLC35C2	0.0688648649656032	0.0461680240761638	-0.0216227994610558	0.159352529392262	3	0.135800400554453	0.234426065486494	11697
KLHL23	-0.0711206315436485	0.0476960036460903	-0.164603080896477	0.0223618178091795	3	0.13592907547711	0.234628132333203	11698
PSME1	-0.137694669187085	0.0923509818795525	-0.318699267607919	0.0433099292337491	3	0.135963328010819	0.234667195417938	11699
MTF2	-0.242054456223495	0.162422574669272	-0.560396852851536	0.0762879404045454	3	0.136151694301431	0.234972223190982	11700
FOXO4	0.157373679054326	0.105604511303582	-0.0496073597056477	0.364354717814299	3	0.136167085726447	0.234978702246682	11701
COL4A3	-0.155679502058752	0.104471940883987	-0.360440743586365	0.04908173946886	3	0.136183191049957	0.234986412039031	11702
LOC101059948	-0.0706536511174255	0.0474234036153572	-0.163601814227832	0.0222945119929811	3	0.136264272923212	0.235106229075066	11703
SP8	0.0875302242451266	0.0587614378263057	-0.0276400775742221	0.202700526064475	3	0.136333084541233	0.235204856720487	11704
OR2H2	0.056051489994671	0.037637782608101	-0.0177172083751549	0.129820188364497	3	0.136425589527751	0.235344340345522	11705
ARHGAP1	0.105443862617808	0.0708123672543659	-0.0333458268607722	0.244233552096389	3	0.136471573304457	0.235403554430514	11706
ADGRF5	0.0529538295544306	0.035567724998883	-0.016757630455405	0.122665289564266	3	0.136535594649631	0.235493869237666	11707
ARL13B	-0.0997178913022426	0.0669835835948052	-0.231003302703489	0.0315675200990035	3	0.136568625251916	0.235530720967432	11708
DDN	0.0763197814993111	0.051269636408618	-0.0241668593620437	0.176806422360666	3	0.136593755659601	0.235553942632048	11709
KLF10	0.153185872315767	0.102914595052514	-0.048523027470684	0.354894772102218	3	0.136625490006819	0.235588547755566	11710
HIRA	0.0562794290277484	0.0378144916060323	-0.0178356126137672	0.130394470669264	3	0.136670950301069	0.235646813122636	11711
RRP36	-0.13058046122283	0.0877491589807381	-0.302565652498756	0.0414047300530966	3	0.136721705639112	0.235714197426994	11712
ADGRF1	0.0423081604700066	0.0284336096011734	-0.0134206902987657	0.0980370112387788	3	0.136760638343624	0.235761189228588	11713
HOMEZ	0.0364023575569067	0.024465966293618	-0.0115500552255554	0.0843547703393688	3	0.136783236981972	0.235780017170904	11714
APOOL	-0.256290749774475	0.172290158308753	-0.593973254950335	0.0813917554013852	3	0.136868804033396	0.235907374395419	11715
