ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
42,PENNSYLVANIA,PA,42045,Delaware,42045409803,"Census Tract 4098.03, Delaware County, Pennsylvania",2.251602461852,7000,419,2923,147,2682,166,423,279,210,91,62331,8662,213,99,1017,147,1897,254,403,130,174,80,1515,611,113,109,464,144,43,55,67,79,190,86,163,123,6.1,4.0,5.6,2.3,62331.0,8662.0,4.6,2.2,14.5,2.2,27.1,3.2,5.8,1.9,6.5,3.0,21.6,8.6,1.7,1.7,15.9,4.9,1.5,1.9,2.5,3.0,7.1,3.1,2.3,1.8,0.2766,0.5582,0.0372,0.2158,1.0878,0.2206,0.2986,0.8987,0.0372,0.4484,1.6829,0.2976,0.6629,0.727,1.3899,0.742,0.8268,0.6337,0.7977,0.4997,0.7652,3.5231,0.944,7.6837,0.6097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,130,4.7,1.9,9053
42,PENNSYLVANIA,PA,42045,Delaware,42045409902,"Census Tract 4099.02, Delaware County, Pennsylvania",3.047325092978,5266,354,2361,133,2203,166,418,439,118,79,60212,8757,269,103,1464,218,890,185,575,151,122,97,964,596,122,119,638,150,0,15,0,21,227,96,104,36,8.1,8.2,4.8,3.2,60212.0,8757.0,7.0,2.7,27.8,4.0,16.9,3.3,11.1,2.9,5.5,4.4,18.3,11.3,2.4,2.4,27.0,6.2,0.0,1.1,0.0,1.0,10.3,4.1,2.0,0.7,0.3895,0.4534,0.0438,0.3921,1.2788,0.282,0.9462,0.207,0.2716,0.3546,1.7794,0.3523,0.6123,0.8008,1.4131,0.7514,0.9203,0.0,0.0,0.6196,0.7439,2.2838,0.4956,6.7551,0.4451,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,201,127,3.9,2.4,7779
42,PENNSYLVANIA,PA,42045,Delaware,42045409903,"Census Tract 4099.03, Delaware County, Pennsylvania",1.409569212438,3924,240,1575,92,1526,100,145,91,73,56,44157,4047,186,73,842,134,933,136,411,106,104,67,335,359,64,65,138,53,0,10,19,20,50,35,23,22,3.7,2.3,3.6,2.7,44157.0,4047.0,6.7,2.5,21.5,3.3,23.8,3.1,10.5,2.8,6.8,4.4,8.5,9.1,1.8,1.8,8.8,3.4,0.0,1.6,1.2,1.4,3.3,2.3,0.6,0.6,0.1317,0.2686,0.1493,0.3702,0.9198,0.1654,0.7661,0.7567,0.2325,0.474,2.2293,0.633,0.384,0.7405,1.1245,0.6048,0.6886,0.0,0.5916,0.2329,0.586,2.0991,0.4086,6.3727,0.3712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,71,2.4,1.8,3809
42,PENNSYLVANIA,PA,42045,Delaware,42045409904,"Census Tract 4099.04, Delaware County, Pennsylvania",5.56118926884,3849,218,1480,106,1428,113,196,151,122,64,88668,12337,23,29,824,102,848,75,334,119,23,28,153,301,21,47,9,18,0,10,0,14,9,14,77,83,5.1,3.9,6.5,3.4,88668.0,12337.0,0.8,1.0,21.4,2.2,22.0,1.5,8.7,3.1,1.6,2.0,4.0,7.8,0.6,1.3,0.6,1.2,0.0,1.7,0.0,1.0,0.6,1.0,2.0,2.2,0.2181,0.6634,0.0059,0.0178,0.9052,0.1604,0.7614,0.6357,0.1336,0.0497,1.5804,0.2381,0.1904,0.49,0.6804,0.3499,0.2695,0.0,0.0,0.0304,0.7439,1.0438,0.0833,4.2098,0.0762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,33,1.0,0.9,7228
42,PENNSYLVANIA,PA,42045,Delaware,42045410000,"Census Tract 4100, Delaware County, Pennsylvania",9.707279572398,4052,19,1830,117,1609,92,146,134,75,44,80461,9728,41,34,1226,140,835,111,440,125,106,56,448,227,9,41,267,67,0,10,0,14,169,70,58,80,3.7,3.4,3.8,2.2,80461.0,9728.0,1.4,1.1,30.3,3.4,20.6,2.7,11.0,3.1,6.6,3.5,11.1,5.6,0.2,1.0,14.6,3.6,0.0,1.4,0.0,0.9,10.5,4.3,1.4,2.0,0.1317,0.2996,0.01,0.0353,0.4766,0.0442,0.9715,0.5078,0.2663,0.4575,2.2031,0.6223,0.4619,0.2952,0.7571,0.3893,0.8077,0.0,0.0,0.6259,0.6954,2.129,0.422,5.5658,0.2395,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19,23,0.5,0.6,3245
42,PENNSYLVANIA,PA,42045,Delaware,42045410100,"Census Tract 4101, Delaware County, Pennsylvania",9.235831269706,7719,28,2275,168,2243,164,255,137,147,116,55296,7381,134,151,1173,157,2232,187,359,137,13,25,1341,281,194,188,0,21,0,15,32,46,0,15,993,246,3.8,2.0,3.8,2.9,55296.0,7381.0,2.9,3.3,15.2,2.0,28.9,2.4,5.1,1.9,0.6,1.1,17.4,3.6,2.6,2.5,0.0,0.9,0.0,1.1,1.4,2.1,0.0,1.1,12.9,3.2,0.1405,0.2996,0.0651,0.1132,0.6184,0.0808,0.3368,0.9343,0.0235,0.0194,1.314,0.1223,0.5985,0.8155,1.414,0.7527,0.0,0.0,0.6357,0.0,0.9415,1.5772,0.2095,4.9236,0.1492,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,204,92,2.9,1.3,5148
42,PENNSYLVANIA,PA,42045,Delaware,42045410200,"Census Tract 4102, Delaware County, Pennsylvania",8.659680212756,3715,23,1465,86,1454,87,78,65,119,58,73382,8538,40,30,720,94,700,72,281,79,70,44,834,173,54,56,68,48,0,10,0,14,29,27,5,4,2.1,1.8,5.5,2.7,73382.0,8538.0,1.4,1.1,19.4,2.5,18.8,1.9,7.6,2.1,4.8,3.0,22.4,4.7,1.5,1.6,4.6,3.3,0.0,1.7,0.0,1.0,2.0,1.8,0.1,0.1,0.0435,0.5454,0.0178,0.0353,0.642,0.0877,0.6163,0.3402,0.0911,0.2877,1.3353,0.1317,0.6707,0.7014,1.3721,0.7323,0.541,0.0,0.0,0.1165,0.3177,0.9752,0.0711,4.3246,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,0.4,0.6,4700
42,PENNSYLVANIA,PA,42045,Delaware,42045410301,"Census Tract 4103.01, Delaware County, Pennsylvania",6.936408530746,8096,327,2262,98,2243,100,63,40,127,85,43671,6725,829,184,1358,154,1262,190,526,152,76,84,1811,523,8,60,218,81,28,31,12,24,48,40,1981,176,1.0,0.7,4.0,2.7,43671.0,6725.0,13.6,2.6,16.8,2.1,15.6,2.3,8.6,2.5,3.4,3.8,22.4,6.4,0.1,0.8,9.6,3.6,1.2,1.4,0.5,1.1,2.1,1.8,24.5,1.9,0.0119,0.3312,0.1534,0.7708,1.2673,0.2779,0.4409,0.1485,0.1302,0.1582,0.8778,0.0444,0.6707,0.2583,0.929,0.4822,0.7114,0.6102,0.3705,0.1252,0.9669,2.7842,0.7295,5.8583,0.2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,159,116,2.6,1.9,10662
42,PENNSYLVANIA,PA,42045,Delaware,42045410302,"Census Tract 4103.02, Delaware County, Pennsylvania",6.687113280202,9543,328,4271,187,4028,197,421,277,133,75,55801,5616,234,131,2826,326,1809,236,1263,242,108,70,2193,640,261,177,2132,299,0,15,17,31,606,212,77,107,4.4,2.9,3.2,1.8,55801.0,5616.0,3.3,1.9,29.6,3.5,19.0,2.4,13.3,2.5,2.7,1.7,23.0,6.7,2.9,1.9,49.9,6.7,0.0,0.6,0.4,0.8,15.0,5.0,0.8,1.1,0.1737,0.2101,0.0632,0.1335,0.5805,0.0705,0.9647,0.3571,0.4346,0.1107,1.8671,0.4077,0.677,0.8365,1.5135,0.8043,0.9797,0.0,0.3449,0.7433,0.6254,2.6933,0.6944,6.6544,0.427,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,294,221,3.1,2.3,11887
42,PENNSYLVANIA,PA,42045,Delaware,42045410400,"Census Tract 4104, Delaware County, Pennsylvania",5.41130254193,9150,27,3186,135,3067,146,251,158,237,121,52328,4667,231,109,1554,155,2165,140,908,211,81,54,1396,284,103,111,69,47,83,73,0,21,39,37,57,33,2.7,1.7,5.0,2.5,52328.0,4667.0,3.6,1.7,17.0,1.7,23.7,1.5,9.9,2.3,2.6,1.8,15.3,3.1,1.2,1.3,2.2,1.5,2.6,2.3,0.0,0.7,1.3,1.2,0.6,0.4,0.0707,0.484,0.0782,0.147,0.7799,0.1225,0.4518,0.7495,0.1921,0.1048,1.4982,0.1931,0.56,0.6523,1.2123,0.6488,0.4206,0.6919,0.0,0.0708,0.586,1.7693,0.2727,5.2597,0.1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,150,3.0,1.6,4217
42,PENNSYLVANIA,PA,42045,Delaware,42045410500,"Census Tract 4105, Delaware County, Pennsylvania",0.321805592246,5302,463,1642,90,1515,108,1317,402,157,86,16303,2199,824,230,615,129,1457,287,626,180,153,81,4836,502,1014,199,47,31,12,19,223,83,408,123,55,91,24.9,6.9,6.4,3.4,16303.0,2199.0,24.2,5.8,11.6,2.6,27.5,4.9,11.8,3.5,10.1,5.4,91.2,5.1,21.2,3.8,2.9,1.9,0.7,1.2,14.7,5.4,26.9,7.8,1.0,1.7,0.8385,0.655,0.9186,0.9447,3.3568,0.891,0.161,0.9046,0.3154,0.6954,2.0764,0.535,0.9515,0.9909,1.9424,0.9928,0.4637,0.5438,0.9987,0.8763,0.6567,3.5392,0.9465,10.9148,0.9508,0,0,1,1,2,0,1,0,0,1,1,1,2,0,0,1,0,0,1,6,662,174,12.5,2.8,2624
42,PENNSYLVANIA,PA,42045,Delaware,42045410601,"Census Tract 4106.01, Delaware County, Pennsylvania",0.485088128046,3565,224,1307,58,1256,68,251,180,85,62,33127,2736,169,85,421,46,799,113,485,118,63,43,396,367,0,40,7,14,0,10,23,36,48,48,0,10,7.1,5.0,4.1,3.0,33127.0,2736.0,6.7,3.3,11.8,1.5,22.4,2.8,13.6,3.4,5.0,3.5,11.1,10.3,0.0,1.2,0.5,1.1,0.0,1.9,1.8,2.9,3.8,3.8,0.0,0.3,0.3335,0.3494,0.3671,0.3702,1.4202,0.3221,0.1704,0.666,0.4574,0.3093,1.6031,0.2516,0.4619,0.0,0.4619,0.2333,0.2511,0.0,0.7101,0.2721,0.0,1.2333,0.1165,4.7185,0.1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,73,4.4,1.9,2724
42,PENNSYLVANIA,PA,42045,Delaware,42045410602,"Census Tract 4106.02, Delaware County, Pennsylvania",0.717756668164,4699,218,1820,64,1757,79,142,93,69,46,37915,2606,126,57,768,65,994,120,555,106,64,46,559,321,36,49,76,51,0,10,8,15,149,54,10,7,3.0,2.0,2.6,1.8,37915.0,2606.0,3.8,1.7,16.3,1.3,21.2,2.4,11.8,2.3,3.6,2.6,11.9,6.8,0.8,1.1,4.2,2.8,0.0,1.4,0.5,0.9,8.5,3.1,0.2,0.1,0.0854,0.1299,0.2463,0.1592,0.6208,0.0815,0.404,0.5629,0.3154,0.1751,1.4574,0.1762,0.4812,0.5594,1.0406,0.5553,0.5266,0.0,0.3705,0.5589,0.3959,1.8519,0.3015,4.9707,0.1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,91,4.0,1.9,1951
42,PENNSYLVANIA,PA,42045,Delaware,42045410700,"Census Tract 4107, Delaware County, Pennsylvania",1.54775357383,5506,537,2149,99,1483,139,1799,626,234,110,10323,1645,904,163,577,134,1319,331,1124,299,250,91,4609,574,122,84,169,83,0,15,60,48,576,134,1551,202,45.0,13.2,16.9,8.2,10323.0,1645.0,25.4,4.5,10.5,2.6,24.0,5.5,27.7,6.3,16.9,6.0,83.7,6.5,2.3,1.6,7.9,3.9,0.0,1.2,4.0,3.2,38.8,7.8,28.2,2.4,0.9618,0.9606,0.9878,0.9509,3.8611,0.9865,0.1254,0.7674,0.98,0.8909,2.7637,0.9008,0.9271,0.7914,1.7185,0.8977,0.6657,0.0,0.9096,0.9355,0.9715,3.4823,0.9386,11.8256,0.989,1,1,1,1,4,0,0,1,0,1,1,0,1,0,0,1,1,1,3,9,537,215,13.2,5.2,7651
42,PENNSYLVANIA,PA,42045,Delaware,42045410800,"Census Tract 4108, Delaware County, Pennsylvania",2.327025557042,7804,313,2992,134,2864,134,360,217,277,166,50315,3802,178,115,1357,193,1716,264,819,168,180,84,1456,504,169,97,61,44,0,15,0,21,92,69,236,156,4.7,2.9,6.5,3.8,50315.0,3802.0,3.2,2.1,17.4,2.5,22.0,3.3,10.8,2.2,6.3,2.9,18.7,6.4,2.3,1.3,2.0,1.5,0.0,0.8,0.0,0.7,3.2,2.4,3.0,2.0,0.1909,0.6634,0.093,0.1254,1.0727,0.2152,0.4775,0.6357,0.2516,0.4253,1.7901,0.3617,0.6182,0.7914,1.4096,0.7502,0.4062,0.0,0.0,0.222,0.8058,1.434,0.1666,5.7064,0.2558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,196,2.6,2.6,4289
42,PENNSYLVANIA,PA,42045,Delaware,42045980000,"Census Tract 9800, Delaware County, Pennsylvania",2.75601924212,0,10,0,10,0,10,0,10,0,10,-999,-999,0,10,0,10,0,10,0,10,0,14,0,14,0,40,0,14,0,10,0,14,0,10,0,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,10,-999.0,-999.0,119
42,PENNSYLVANIA,PA,42047,Elk,42047950100,"Census Tract 9501, Elk County, Pennsylvania",145.145683540398,1425,123,1210,52,677,56,106,52,21,12,31098,2949,67,27,339,59,257,70,179,52,22,15,6,174,0,40,5,12,127,38,0,14,26,22,0,10,7.4,3.7,3.0,1.8,31098.0,2949.0,6.1,2.5,23.8,4.0,18.0,4.7,12.6,3.5,3.2,2.3,0.4,12.3,0.0,3.0,0.4,1.0,10.5,3.3,0.0,2.1,3.8,3.3,0.0,0.7,0.3536,0.1788,0.4423,0.3218,1.2965,0.2848,0.8699,0.2692,0.3786,0.1448,1.6625,0.2869,0.0063,0.0,0.0063,0.0047,0.2402,0.8616,0.0,0.2721,0.0,1.3739,0.1515,4.3392,0.0853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,21,2.2,1.4,653
42,PENNSYLVANIA,PA,42047,Elk,42047950200,"Census Tract 9502, Elk County, Pennsylvania",278.869367213484,3133,192,2710,68,1366,81,256,101,86,40,28806,1874,174,50,677,49,556,104,470,68,47,23,57,272,0,40,0,14,312,47,4,10,50,27,0,10,8.2,3.2,5.1,2.4,28806.0,1874.0,7.5,2.1,21.6,1.9,17.7,3.1,15.0,2.1,3.4,1.7,1.8,8.7,0.0,1.3,0.0,0.5,11.5,1.8,0.3,0.8,3.7,2.0,0.0,0.3,0.3964,0.4981,0.5383,0.4337,1.8665,0.4702,0.7727,0.2511,0.5679,0.1582,1.7499,0.3339,0.0513,0.0,0.0513,0.0297,0.0,0.8785,0.3271,0.263,0.0,1.4686,0.1766,5.1363,0.1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,54,5.9,1.7,3879
42,PENNSYLVANIA,PA,42047,Elk,42047950400,"Census Tract 9504, Elk County, Pennsylvania",2.612762272652,3862,16,2061,108,1821,113,705,209,129,80,26529,3756,161,59,632,77,812,100,701,154,153,73,173,90,29,42,106,66,8,12,0,14,238,93,78,32,18.6,5.5,6.5,3.9,26529.0,3756.0,6.2,2.2,16.4,2.0,21.0,2.6,18.5,4.1,8.4,4.0,4.5,2.3,0.8,1.2,5.1,3.2,0.4,0.6,0.0,0.8,13.1,5.1,2.0,0.8,0.7569,0.6634,0.6347,0.329,2.384,0.6438,0.4099,0.5435,0.7838,0.591,2.3282,0.6943,0.2164,0.5594,0.7758,0.4009,0.5619,0.4778,0.0,0.7073,0.7439,2.4909,0.5989,7.9789,0.6555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,52,3.0,1.4,3444
42,PENNSYLVANIA,PA,42047,Elk,42047950500,"Census Tract 9505, Elk County, Pennsylvania",2.884395454406,2353,189,1263,66,1062,75,324,105,99,60,23036,2431,177,80,463,52,470,122,481,156,130,58,153,266,0,40,45,34,27,18,0,14,94,35,0,10,13.8,4.6,8.3,4.8,23036.0,2431.0,11.0,4.7,19.7,2.6,20.0,4.9,20.4,6.0,12.2,5.4,6.5,11.3,0.0,1.8,3.6,2.7,2.1,1.4,0.0,1.3,8.9,3.2,0.0,0.4,0.643,0.7852,0.7778,0.6626,2.8686,0.7848,0.6379,0.454,0.863,0.7861,2.741,0.8921,0.3077,0.0,0.3077,0.1438,0.4994,0.6709,0.0,0.5742,0.0,1.7445,0.2636,7.6618,0.6041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,52,4.0,2.3,2118
42,PENNSYLVANIA,PA,42047,Elk,42047950900,"Census Tract 9509, Elk County, Pennsylvania",174.367901055552,2350,200,1996,48,970,83,288,153,35,25,24619,2368,126,46,517,79,490,104,425,96,50,28,44,281,0,40,16,17,251,55,5,12,45,30,0,10,12.4,6.3,3.1,2.3,24619.0,2368.0,7.6,2.9,22.0,3.5,20.9,4.1,18.1,3.6,5.2,2.9,1.9,12.0,0.0,1.8,0.8,0.9,12.6,2.7,0.5,1.3,4.6,3.1,0.0,0.4,0.592,0.1922,0.7196,0.4387,1.9425,0.4987,0.7917,0.5347,0.7672,0.3274,2.421,0.7475,0.0575,0.0,0.0575,0.0328,0.2958,0.8917,0.3705,0.3413,0.0,1.8993,0.3215,6.3203,0.3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,54,4.7,2.2,908
42,PENNSYLVANIA,PA,42047,Elk,42047951000,"Census Tract 9510, Elk County, Pennsylvania",124.15917342333,4950,173,2522,120,2162,135,344,172,74,49,26301,2542,397,137,948,193,1050,148,644,153,141,68,0,244,3,38,16,26,307,101,16,26,74,40,0,10,6.9,3.5,3.0,1.9,26301.0,2542.0,10.8,3.6,19.2,3.9,21.2,2.9,13.0,3.0,6.5,3.1,0.0,4.9,0.1,0.8,0.6,1.0,12.2,4.1,0.7,1.2,3.4,1.8,0.0,0.2,0.3238,0.1788,0.6463,0.6501,1.799,0.4496,0.6066,0.5629,0.4071,0.4484,2.025,0.5038,0.0,0.2583,0.2583,0.1185,0.2695,0.886,0.4412,0.2398,0.0,1.8365,0.2943,5.9188,0.2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,100,2.1,2.0,3578
42,PENNSYLVANIA,PA,42047,Elk,42047951100,"Census Tract 9511, Elk County, Pennsylvania",35.776368077412,5319,174,2607,79,2449,105,354,154,88,58,31174,2894,298,101,1516,120,957,109,950,210,150,82,141,250,0,60,201,68,87,79,58,55,279,114,310,101,7.1,3.1,3.3,2.1,31174.0,2894.0,7.2,2.4,28.5,2.1,18.0,2.0,18.8,4.1,6.1,3.4,2.7,4.7,0.0,1.2,7.7,2.6,3.3,3.0,2.4,2.2,11.4,4.6,5.8,1.9,0.3335,0.2242,0.4385,0.4065,1.4027,0.3174,0.9543,0.2692,0.8004,0.4096,2.4335,0.7538,0.1054,0.0,0.1054,0.0522,0.6598,0.716,0.7877,0.6578,0.889,3.7103,0.9687,7.6519,0.6022,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,132,84,2.6,1.7,6821
42,PENNSYLVANIA,PA,42047,Elk,42047951200,"Census Tract 9512, Elk County, Pennsylvania",41.29631933604,2062,132,997,51,891,68,101,46,17,14,33398,5997,137,54,437,46,388,71,316,82,78,36,75,188,14,40,53,22,67,39,9,15,89,38,0,10,4.9,2.2,1.6,1.3,33398.0,5997.0,9.2,3.4,21.2,2.0,18.8,3.2,15.3,3.7,8.8,4.1,3.6,9.2,0.7,2.0,5.3,2.2,6.7,3.9,1.0,1.7,10.0,4.1,0.0,0.5,0.2046,0.0426,0.3568,0.5494,1.1534,0.2412,0.7498,0.3402,0.5939,0.6198,2.3037,0.6827,0.1639,0.5303,0.6942,0.3558,0.5691,0.7981,0.5369,0.6086,0.0,2.5127,0.6077,6.664,0.4288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,49,3.0,2.3,3373
42,PENNSYLVANIA,PA,42047,Elk,42047951300,"Census Tract 9513, Elk County, Pennsylvania",22.249018483134,5154,209,2393,78,2329,97,484,234,55,44,30584,2518,184,76,923,97,1027,139,687,169,301,116,132,301,0,60,0,21,37,46,0,21,115,62,18,24,9.4,4.4,1.9,1.5,30584.0,2518.0,4.9,2.0,17.9,1.9,19.9,2.6,13.3,3.2,12.9,5.0,2.6,5.8,0.0,1.3,0.0,0.9,1.5,1.9,0.0,0.9,4.9,2.6,0.3,0.5,0.4631,0.0648,0.4592,0.238,1.2251,0.2641,0.5078,0.4434,0.4346,0.8086,2.1944,0.6164,0.0994,0.0,0.0994,0.0491,0.0,0.6337,0.0,0.3666,0.4794,1.4797,0.1794,4.9986,0.1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,72,2.3,1.4,5253
42,PENNSYLVANIA,PA,42049,Erie,42049000100,"Census Tract 1, Erie County, Pennsylvania",0.28690853518,1447,213,1239,64,1119,94,911,185,73,59,12361,1840,373,97,415,119,134,111,764,149,66,56,628,278,75,60,1088,105,9,14,7,14,731,109,135,131,64.6,9.1,29.6,18.5,12361.0,1840.0,31.2,7.4,28.7,8.2,9.3,7.5,52.8,9.8,5.9,5.1,43.4,18.2,5.3,4.2,87.8,7.2,0.7,1.1,0.6,1.3,65.3,7.8,9.3,8.9,0.9972,0.9981,0.9721,0.974,3.9414,0.9972,0.9556,0.0366,0.9987,0.3881,2.379,0.7222,0.8174,0.9103,1.7277,0.9003,0.9962,0.5438,0.4059,0.9959,0.9253,3.8671,0.985,11.9152,0.9909,1,1,1,1,4,1,0,1,0,2,0,1,1,1,0,0,1,1,3,10,59,51,4.1,3.5,14427
42,PENNSYLVANIA,PA,42049,Erie,42049000200,"Census Tract 2, Erie County, Pennsylvania",1.034476524866,3695,297,2157,60,1900,136,450,180,81,55,40656,4605,138,62,1030,143,545,111,593,128,103,56,210,421,31,54,469,78,22,25,9,18,210,68,58,44,12.4,4.8,4.4,2.9,40656.0,4605.0,4.5,2.0,27.9,3.4,14.7,2.8,16.3,3.6,5.4,3.0,5.7,11.4,0.9,1.5,21.7,3.6,1.0,1.2,0.5,0.9,11.1,3.4,1.6,1.2,0.592,0.3929,0.1987,0.2095,1.3931,0.3142,0.9478,0.1132,0.6677,0.3437,2.0724,0.5325,0.2777,0.5826,0.8603,0.4462,0.8856,0.5864,0.3705,0.6493,0.7126,3.2044,0.8782,7.5302,0.5818,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,148,80,4.1,2.2,3721
42,PENNSYLVANIA,PA,42049,Erie,42049000300,"Census Tract 3, Erie County, Pennsylvania",0.653380337296,3337,429,1670,130,1369,144,631,279,116,69,20626,3332,230,82,635,130,570,163,679,174,182,100,898,557,89,92,184,86,0,10,13,22,327,111,632,181,22.4,8.5,7.7,4.3,20626.0,3332.0,10.7,3.9,19.0,3.9,17.1,4.4,21.2,4.9,13.3,7.2,26.9,16.3,2.8,2.9,11.0,5.1,0.0,1.5,0.9,1.6,23.9,6.7,18.9,4.8,0.8148,0.7561,0.8391,0.6426,3.0526,0.833,0.5894,0.2167,0.8867,0.8199,2.5127,0.7913,0.7189,0.8324,1.5513,0.8211,0.7405,0.0,0.505,0.8525,0.9556,3.0536,0.8375,10.1702,0.8956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,301,171,9.4,4.9,3661
42,PENNSYLVANIA,PA,42049,Erie,42049000400,"Census Tract 4, Erie County, Pennsylvania",0.984869367702,2469,382,1129,82,974,118,419,191,268,141,17388,3171,308,192,224,66,399,190,566,165,106,82,1168,482,306,201,38,48,0,10,0,14,311,117,88,57,17.5,7.3,18.6,9.9,17388.0,3171.0,16.4,9.8,9.1,3.0,16.2,7.3,23.6,7.2,10.9,8.4,47.3,18.1,13.1,8.4,3.4,4.3,0.0,2.2,0.0,1.4,31.9,11.5,3.6,2.2,0.7375,0.969,0.8983,0.848,3.4528,0.9091,0.0819,0.1732,0.939,0.7323,1.9264,0.4459,0.8336,0.9687,1.8023,0.9334,0.4922,0.0,0.0,0.9039,0.8321,2.2282,0.4718,9.4097,0.8379,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,4,435,223,18.2,7.9,7732
