Gene	logFC	SE	CI_lower	CI_upper	df	P.Value	qval	rank
CCDC94	-0.203372686697077	0.133873257583015	-0.46575945005284	0.0590140766586853	1	0.128726383800257	0.194831207682691	13341
LEPR	0.106561006753254	0.0701539542630656	-0.0309382169754247	0.244060230481933	1	0.128772721237463	0.194886732665781	13342
SLC48A1	0.117557276925246	0.0774085490150774	-0.034160691239809	0.269275245090301	1	0.128848067837329	0.194986148974845	13343
NLGN1	0.0630507199278383	0.0415191761898657	-0.0183253700720713	0.144426809927748	1	0.128865037300392	0.194997214715941	13344
NDUFS6	0.0945635221469803	0.0622898473926652	-0.0275223353451397	0.2166493796391	1	0.128983911313496	0.195162468133541	13345
SPEF1	0.0719236165654252	0.0473784316987632	-0.0209364032081414	0.164783636338992	1	0.128997600248893	0.195163252404392	13346
PROSER2-AS1	0.135028415020224	0.0889490522284581	-0.0393085238065264	0.309365353846974	1	0.129003760392305	0.195163252404392	13347
OR3A1	0.0630721731996924	0.0415498767330676	-0.0183640887591988	0.144508435158584	1	0.129017673083704	0.195169677472741	13348
HDAC5	-0.266816776786816	0.175843524843913	-0.611463752395459	0.0778301988218265	1	0.12917747331671	0.195396774380929	13349
ACTRT3	0.0846470840914329	0.055788070527585	-0.024695524909614	0.19398969309248	1	0.129191660825673	0.195403596658576	13350
LOC101927948	0.0745352528532683	0.0491703583104744	-0.0218368785421912	0.170907384248728	1	0.129555407206198	0.195939089379639	13351
LGR6	-1.50371966629105	0.992062249183903	-3.44812594511331	0.440686612531196	1	0.129582244827025	0.195965000565256	13352
LINC01487	0.0710336497848032	0.0468677298135015	-0.0208254126868139	0.16289271225642	1	0.129615568774912	0.196000716296191	13353
CYP7B1	0.087256801677694	0.0575769885450346	-0.0255920222088491	0.200105625564237	1	0.129650772425065	0.196039268893733	13354
TMPRSS11B	0.0583798119811376	0.0385316986421313	-0.0171409296205905	0.133900553582866	1	0.129744220753702	0.196165878357077	13355
MECR	-0.121098158971764	0.079932041598299	-0.277762081715188	0.0355657637716592	1	0.129768868560878	0.196188454176493	13356
OR2F2	0.106973359923293	0.0706183880360966	-0.0314361372737309	0.245382857120316	1	0.129820815915728	0.196252295797737	13357
ZNF385D	0.267620705339922	0.176685034060011	-0.0786755980249315	0.613917008704776	1	0.129854296339386	0.19628821318198	13358
TBC1D23	0.551988386835464	0.364449022597793	-0.162318571657034	1.26629534532796	1	0.129877975458263	0.196295193340683	13359
HIST1H3B	1.08575555596566	0.716868241951184	-0.319280379919203	2.49079149185053	1	0.129878356925095	0.196295193340683	13360
SEZ6L2	0.2878825286926	0.19014485024231	-0.0847945296280894	0.660559587013289	1	0.130021537267159	0.196496885001009	13361
SIRT7	0.198110757281991	0.130868885044794	-0.0583875441027186	0.4546090586667	1	0.130073782796542	0.196561130237073	13362
WNT11	0.369210738318041	0.243941015990034	-0.108904867374534	0.847326344010617	1	0.13014644725454	0.196642949241754	13363
LINC02250	0.0823449144936717	0.0544061968593252	-0.0242892718864018	0.188979100873745	1	0.130147403608697	0.196642949241754	13364
LOC284865	0.176012726111346	0.116317723645994	-0.0519658229984859	0.403991275221178	1	0.130227234147253	0.196748844885996	13365
ZFPL1	0.307192575676973	0.203061069519363	-0.0907998072431619	0.705184958597108	1	0.130328229407479	0.196886698204087	13366
XDH	0.184730440529806	0.122159062666011	-0.0546969226807472	0.424157803740359	1	0.130479855849012	0.197090708891388	13367
UBE2E3	-0.198557117920703	0.131303410065074	-0.455907072695542	0.0587928368541367	1	0.130482794991089	0.197090708891388	13368
ZBED1	-0.212619268302215	0.140650053925503	-0.488288308419817	0.0630497718153868	1	0.130612764972052	0.197272267956891	13369
MYLIP	-0.41062578633955	0.271664627291688	-0.943078671704756	0.121827099025655	1	0.130656702045267	0.197323868937773	13370
ATXN2L	-0.51491173951589	0.340669169969182	-1.18261104329864	0.15278756426686	1	0.130668365889807	0.197326725304539	13371
MBL2	0.0605014252611234	0.0400292447363339	-0.0179544527504305	0.138957303272677	1	0.130678778777209	0.197327692272615	13372
PRSS27	0.0781501035962696	0.0517115203059512	-0.0232026137892063	0.179502820981746	1	0.130719505154401	0.197374429677535	13373
MAP1LC3B2	0.182819122692716	0.121000971494419	-0.054338423530704	0.419976668916135	1	0.130816553064875	0.197506194069535	13374
ABT1	-0.208833793956518	0.138226971313935	-0.479753679423882	0.0620860915108454	1	0.130838519220361	0.19752458916617	13375
ALDH3B2	0.215915965265531	0.142946317097188	-0.0642536679675997	0.496085598498662	1	0.130923821163902	0.197638591278523	13376
SLC5A4	0.0761153501420709	0.0503956334362151	-0.0226582763709933	0.174888976655135	1	0.13095259532091	0.19764015255001	13377
SLC4A4	-0.396576846336852	0.26257180166323	-0.911208120952576	0.118054428278873	1	0.130952657837522	0.19764015255001	13378
PIK3CA	0.238646290849914	0.158007309769304	-0.0710423455919859	0.548334927291814	1	0.130954219540738	0.19764015255001	13379
CRNKL1	0.153299239598446	0.101532944606285	-0.045701675074172	0.352300154271064	1	0.131082399230922	0.197818819526964	13380
CCL24	0.124509404277301	0.0824989835600493	-0.0371856322615571	0.28620444081616	1	0.131241678039646	0.19804438853423	13381
ARHGEF7-IT1	0.118765438526698	0.078707656340665	-0.0354987332085612	0.273029610261957	1	0.131313117847317	0.198137384215589	13382
LOC100288570	0.0879452837118632	0.0582853427530087	-0.0262918889106065	0.202182456334333	1	0.131330786000788	0.198149236413952	13383
CRISPLD1	0.0655449312095504	0.0434423559703359	-0.0196005218958765	0.150690384314977	1	0.13135517012888	0.198171219010935	13384
SLC18A1	-0.0790239986425087	0.0523799760902692	-0.181686865290506	0.0236388680054881	1	0.131383623298574	0.198199336693673	13385
MAEL	0.0651892431947633	0.0432236554449064	-0.0195275647574218	0.149906051146949	1	0.131507336743395	0.198371144742465	13386
RTN4RL2	0.0693847052298518	0.0460128805134165	-0.0207988834013894	0.159568293861093	1	0.131569649254884	0.198450314316472	13387
LOC101927310	0.0597725753389833	0.0396403140947271	-0.0179210126225373	0.137466163300504	1	0.13158693079827	0.198461555622846	13388
SLC4A11	0.125465156348628	0.0832196951861395	-0.0376424490206064	0.288572761717863	1	0.131647258368663	0.198537713121223	13389
LINC01019	0.0766575052670417	0.0508476198379951	-0.0230019983150132	0.176317008849097	1	0.131658778127655	0.198540257502136	13390
C8B	0.140127436218587	0.0929520169843729	-0.0420551693611389	0.322310041798314	1	0.13167628725977	0.198551832749554	13391
ITPKB-IT1	-0.0758003721573688	0.0502868456889723	-0.174360778603878	0.0227600342891403	1	0.131718444369131	0.198600569646169	13392
USP18	-0.328530412323956	0.218078806169032	-0.755957018206749	0.0988961935588375	1	0.131945112185768	0.198918495056659	13393
F3	0.330316705859533	0.219266758645795	-0.0994382440930611	0.760071655812126	1	0.13194900568487	0.198918495056659	13394
KCNU1	0.112079882891887	0.0744242790322997	-0.03378902358678	0.257948789370554	1	0.132077802352361	0.199097796573265	13395
ASB17	0.0658563477891552	0.0437512376279829	-0.0198945022407448	0.151607197819055	1	0.132261005103649	0.199359078460203	13396
SHPRH	-0.388184096120414	0.257912488608668	-0.893683284956501	0.117315092715673	1	0.132298359540172	0.199400498308214	13397
ZFP30	-0.0787898741903411	0.0523539859799355	-0.18140180115813	0.0238220527774475	1	0.132338194253441	0.199445649975033	13398
ST6GALNAC4	-0.226699973780446	0.150686622092444	-0.522040326033633	0.0686403784727413	1	0.132466417443651	0.199623994404225	13399
ECI1	-0.170254498942031	0.113175963794362	-0.39207531189459	0.0515663140105286	1	0.132495278256312	0.199652586459063	13400
LOC100421494	0.0666134362604961	0.0442834666790639	-0.0201805635410488	0.153407436062041	1	0.132516824809861	0.199670153463228	13401
PAQR7	-0.749569813503254	0.498380199333089	-1.726377054804	0.227237427797493	1	0.132578270172233	0.199747831019082	13402
ST8SIA6-AS1	0.0940455370202741	0.0625433722993889	-0.0285372201582083	0.216628294198756	1	0.132662467558795	0.199859773554219	13403
TTC26	0.119493283668465	0.0795102719323444	-0.0363439857199161	0.275330553056846	1	0.132873604357369	0.200162922947179	13404
LOC105379178	0.0694011074382171	0.0461813460082312	-0.0211126674954986	0.159914882371933	1	0.132891851100324	0.200175476122175	13405
NIPSNAP2	0.432332705112429	0.287729515561645	-0.131606782677552	0.99627219290241	1	0.132950890835374	0.200249469472465	13406
FLJ37201	0.104235645930732	0.0694057188107553	-0.0317970632594624	0.240268355120927	1	0.13314081278433	0.200520570727321	13407
GAB3	-0.483496106513677	0.322006178817217	-1.11461661979479	0.147624406767433	1	0.133223213421034	0.20062970803979	13408
SRD5A3-AS1	0.133341820457422	0.0888570491769863	-0.0408147957019752	0.30749843661682	1	0.133450510568633	0.200957022104694	13409
NME5	0.139568459188594	0.0930386947275347	-0.042784031645991	0.321920950023178	1	0.133585402042705	0.201145148251029	13410
COQ10B	0.388469944487023	0.258992894217271	-0.11914680043062	0.896086689404665	1	0.133633803634092	0.201203024605144	13411
LOC100506639	-0.14751220769058	0.0983568228557868	-0.340288038121708	0.0452636227405482	1	0.133675056645418	0.201250130016723	13412
RGS8	0.0691747410932216	0.046126992670276	-0.0212325032556624	0.159581985442106	1	0.133702860679392	0.201276982243963	13413
LOC101927865	0.205457612501539	0.137010662197135	-0.0630783509028298	0.473993575905908	1	0.133724813752376	0.201295023057103	13414
LINC01523	0.0789335769629694	0.052643400759536	-0.0242455925494297	0.182112746475369	1	0.133769588923576	0.20134741256391	13415
PLEKHA4	0.0827456566706948	0.0551976616441604	-0.0254397721826875	0.190931085524077	1	0.133853132906204	0.201450354477215	13416
ZFP92	0.258138945396002	0.172200483621752	-0.0793678006230118	0.595645691415017	1	0.133857934133359	0.201450354477215	13417
FBXO3	0.468308287114298	0.312455665162378	-0.14409356336947	1.08071013759807	1	0.133925743736523	0.201537383926657	13418
OR2B2	0.194555847522601	0.129840139777851	-0.0599261501896337	0.449037845234836	1	0.134022592984263	0.201668097290278	13419
DOCK3	-0.228397803057954	0.152448370307525	-0.52719111836253	0.0703955122466208	1	0.134081884023484	0.201742280342935	13420
SLC34A2	0.0712039961638453	0.0475588202577915	-0.0220095786886399	0.16441757101633	1	0.134347075288254	0.202126230848701	13421
CYB5A	0.227428675859374	0.151965547787578	-0.0704183246951794	0.525275676413927	1	0.134502446568969	0.202332652037951	13422
S100A16	0.109692122295629	0.0732955219788057	-0.0339644610108941	0.253348705602152	1	0.134504317962828	0.202332652037951	13423
ZNF408	0.0621373754971332	0.0415217793061866	-0.0192438165170131	0.14351856751128	1	0.134523202422218	0.202339399167984	13424
INO80E	-0.228899020916003	0.152958379225322	-0.528691935331253	0.0708938934992473	1	0.134528844781606	0.202339399167984	13425
NAGK	-0.279387398403483	0.1867166536834	-0.645345314936784	0.0865705181298179	1	0.134570934138997	0.202385517207906	13426
CAPN7	-0.21108832474705	0.141075000093362	-0.487590244049025	0.0654135945549248	1	0.134579553266173	0.202385517207906	13427
GDAP1L1	0.114698987440193	0.0766689494201051	-0.035569392155736	0.264967367036122	1	0.134646044783642	0.202470430166168	13428
PLA2G5	0.184788204456899	0.123540020750322	-0.0573457868630634	0.426922195776862	1	0.13471202410243	0.202539500238808	13429
CADM3	0.167108071381652	0.111719984762408	-0.0518590751060315	0.386075217869335	1	0.13471203883752	0.202539500238808	13430
LOC100505912	0.0675639668312012	0.04517399681787	-0.0209754399695509	0.156103373631953	1	0.134747896248249	0.202578327827015	13431
ESM1	-0.119979622823615	0.0802574225307147	-0.277281280475829	0.0373220348285993	1	0.134931429975333	0.202830092777544	13432
FAM166B	0.0761900407417528	0.0509664040302162	-0.0237022755789881	0.176082357062494	1	0.134938681394383	0.202830092777544	13433
LINC02483	0.0671467701518808	0.0449184330481716	-0.0208917408645091	0.155185281168271	1	0.134950975742722	0.202830092777544	13434
GTSF1	0.146549315542937	0.0980366237773566	-0.0455989362265853	0.338697567312459	1	0.134955541623727	0.202830092777544	13435
CKB	-0.113281422232898	0.0758012279501602	-0.261849098999122	0.0352862545333272	1	0.135057086352404	0.20294932015454	13436
LINC01260	-0.421066023255903	0.281757980186096	-0.973301516777401	0.131169470265596	1	0.135064706913945	0.20294932015454	13437
IFI27L2	0.562247623629079	0.376230507152349	-0.175150620274763	1.29964586753292	1	0.135065023981612	0.20294932015454	13438
IFNA4	0.0779773412939734	0.0521817744836567	-0.0242970573433849	0.180251739931332	1	0.135086633013756	0.202966686049094	13439
ADAMTSL2	0.120224027851194	0.0804964654520461	-0.037546145317589	0.277994201019977	1	0.135298046642129	0.203254332850597	13440
SFT2D2	0.513249879033136	0.343648597841835	-0.160288996074551	1.18678875414082	1	0.135298211561256	0.203254332850597	13441
LOC221122	0.0917824639905644	0.0614664131236379	-0.028689491990626	0.212254419971755	1	0.135381368512634	0.203349895724652	13442
TESMIN	0.389329989779302	0.260733407202479	-0.121698097903974	0.900358077462577	1	0.13538196554212	0.203349895724652	13443
CYSLTR2	-1.10713744443599	0.741623625073324	-2.56069303966374	0.346418150791761	1	0.135474826216898	0.203474240625677	13444
MNT	0.302447172056716	0.202679987565903	-0.0947983039594789	0.699692648072912	1	0.135636255930558	0.203701545537361	13445
CTGF	-0.0648364507494059	0.0434533319212574	-0.150003416323335	0.0203305148245232	1	0.135674535300086	0.203743880468492	13446
UROC1	0.0733861399442623	0.0491939911667146	-0.0230323109982798	0.169804590886804	1	0.135759345854323	0.20384983881061	13447
GPR1-AS	0.083074519473777	0.0556893879756136	-0.0260746752795036	0.192223714227058	1	0.135765284881393	0.20384983881061	13448
IQGAP3	0.799595444161006	0.536141432702655	-0.251222454555902	1.85041334287791	1	0.135859390025816	0.203975968726394	13449
LINC01467	0.0681695431471968	0.0457131603485543	-0.021426604755474	0.157765691049868	1	0.135897060535014	0.20401735660394	13450
C4orf22	0.0630630596890401	0.0423174583492411	-0.0198776345927462	0.146003753970826	1	0.136161822134506	0.204399636647085	13451
MED6	-0.270165777372851	0.181405835792501	-0.625714682111539	0.0853831273658379	1	0.136411193717992	0.204758758813091	13452
DNAJB4	0.328268275085013	0.220428724556792	-0.103764086204399	0.760300636374425	1	0.136427762150484	0.20476840655189	13453
MFAP4	0.169483461082287	0.113824668769825	-0.0536087902587705	0.392575712423344	1	0.136490771209651	0.204847751766409	13454
PMM2	-0.188551983424484	0.126637279530511	-0.436756490404416	0.0596525235554481	1	0.136510089229249	0.204861517779041	13455
NECAB3	0.107497884419879	0.07220281690189	-0.0340170362901657	0.249012805129923	1	0.136531540085822	0.204878482269093	13456
LOC101929116	0.166363289875475	0.111758017816939	-0.0526784000293113	0.385404979780261	1	0.136592013597534	0.204953997069288	13457
SERPINE1	0.176351054542077	0.11849663830051	-0.0558980888159922	0.408600197900146	1	0.13668846272581	0.205083171402708	13458
RSAD2	-0.537797409088184	0.361374655904635	-1.24607871958682	0.170483901410456	1	0.13669841540754	0.205083171402708	13459
SCARA3	0.0733441858312351	0.0492881670420451	-0.0232588464351673	0.169947218097638	1	0.136732738532237	0.205119424698583	13460
SHTN1	-0.241102001750623	0.162047300912638	-0.558708875331317	0.0765048718300718	1	0.136790578146995	0.205190948216635	13461
DNAAF2	-0.139064993990082	0.093479256736563	-0.322280970495318	0.0441509825151548	1	0.136841589389448	0.205252219057475	13462
RGCC	-0.380651350023506	0.255929916579406	-0.882264769085482	0.12096206903847	1	0.136928595733197	0.205367466764072	13463
KERA	0.0641159002878027	0.043115739263526	-0.0203893958355277	0.148621196411133	1	0.136997684326973	0.205455826049482	13464
OLMALINC	-0.0780234286040681	0.0524721190871612	-0.180866892207401	0.0248200349992646	1	0.137027961106374	0.205485970342363	13465
PDCL2	0.0454008696551108	0.0305361612556788	-0.0144489066321271	0.105250645942349	1	0.137070192955178	0.205534036547673	13466
TLCD2	0.125629791919334	0.0845355211974178	-0.0400567850419275	0.291316368880595	1	0.137247811141503	0.205785089668762	13467
OR1C1	0.0710822210328006	0.0478560623277726	-0.0227139375715378	0.164878379637139	1	0.137455455004087	0.206081121728729	13468
LINC00208	-0.0666287174120903	0.0448641712055395	-0.154560877171187	0.0213034423470061	1	0.137511805953708	0.206150299637484	13469
FLG	0.0599450512210217	0.0403665594917072	-0.0191719515625179	0.139062054004561	1	0.137539162428337	0.206161825336785	13470
PBDC1	0.425908505851275	0.286810993735748	-0.136230712240934	0.988047723943483	1	0.137549199420266	0.206161825336785	13471
COX6C	1.0254601181164	0.69055659372913	-0.328005934879349	2.37892617111216	1	0.137550124353069	0.206161825336785	13472
FAM13C	0.0560632803998759	0.0377626974008174	-0.0179502464648105	0.130076807264562	1	0.13764434185865	0.206281643029378	13473
LOC101929524	-0.100992996767593	0.0680271938367017	-0.234323846656853	0.0323378531216679	1	0.137650498126874	0.206281643029378	13474
