PROV_ID,CONTACT_DATE,EFF_TO_DATE,PROV_TYPE
502,2010-01-01,2099-12-31,Resident
4437,2010-01-01,2099-12-31,Physician
3834,2010-01-01,2099-12-31,Physician with Sedation
1076,2010-01-01,2099-12-31,Physician
1792,2010-01-01,2099-12-31,Resident
3176,2010-01-01,2099-12-31,Nurse Practitioner
120,2010-01-01,2099-12-31,Physician
3844,2010-01-01,2099-12-31,Physician
298,2010-01-01,2099-12-31,Physician
515,2010-01-01,2099-12-31,Physician
3589,2010-01-01,2099-12-31,Physician
4328,2010-01-01,2099-12-31,Physician
4241,2010-01-01,2099-12-31,Resident
3068,2010-01-01,2099-12-31,Physician
329,2010-01-01,2099-12-31,Physician
3331,2010-01-01,2099-12-31,Physician
4348,2010-01-01,2099-12-31,Physician
900,2010-01-01,2099-12-31,Resident
1252,2010-01-01,2099-12-31,Physician
1010,2010-01-01,2099-12-31,Nurse Practitioner
4803,2010-01-01,2099-12-31,Physician
796,2010-01-01,2099-12-31,Physician
1055,2010-01-01,2099-12-31,Physician
3651,2010-01-01,2099-12-31,Physician
3568,2010-01-01,2099-12-31,Physician
1213,2010-01-01,2099-12-31,Physician
4921,2010-01-01,2099-12-31,Nurse Practitioner
4158,2010-01-01,2099-12-31,Physician
778,2010-01-01,2099-12-31,Resident
60,2010-01-01,2099-12-31,Physician
729,2010-01-01,2099-12-31,Nurse Practitioner
2026,2010-01-01,2099-12-31,Physician
3706,2010-01-01,2099-12-31,Physician
3335,2010-01-01,2099-12-31,Physician
2482,2010-01-01,2099-12-31,Resident
3465,2010-01-01,2099-12-31,Physician
3327,2010-01-01,2099-12-31,Physician
518,2010-01-01,2099-12-31,Nurse Practitioner
2788,2010-01-01,2099-12-31,Physician
20,2010-01-01,2099-12-31,Nurse Practitioner
1354,2010-01-01,2099-12-31,Resident
2706,2010-01-01,2099-12-31,Physician
1440,2010-01-01,2099-12-31,Resident
2665,2010-01-01,2099-12-31,Physician
4993,2010-01-01,2099-12-31,Nurse Practitioner
1283,2010-01-01,2099-12-31,Physician
1854,2010-01-01,2099-12-31,Physician
4148,2010-01-01,2099-12-31,Physician
1963,2010-01-01,2099-12-31,Resident
3204,2010-01-01,2099-12-31,Physician
1970,2010-01-01,2099-12-31,Physician
2156,2010-01-01,2099-12-31,Physician
970,2010-01-01,2099-12-31,Nurse Practitioner
3205,2010-01-01,2099-12-31,Resident
3252,2010-01-01,2099-12-31,Resident
1602,2010-01-01,2099-12-31,Physician
76,2010-01-01,2099-12-31,Physician
4344,2010-01-01,2099-12-31,Physician
287,2010-01-01,2099-12-31,Physician
2122,2010-01-01,2099-12-31,Nurse Practitioner
826,2010-01-01,2099-12-31,Physician
2573,2010-01-01,2099-12-31,Physician
531,2010-01-01,2099-12-31,Physician
941,2010-01-01,2099-12-31,Physician
2356,2010-01-01,2099-12-31,Resident
611,2010-01-01,2099-12-31,Physician
4536,2010-01-01,2099-12-31,Physician
2171,2010-01-01,2099-12-31,Resident
4522,2010-01-01,2099-12-31,Physician
4283,2010-01-01,2099-12-31,Physician
1795,2010-01-01,2099-12-31,FELLOW
4594,2010-01-01,2099-12-31,Nurse Practitioner
216,2010-01-01,2099-12-31,Physician
3122,2010-01-01,2099-12-31,Physician
1599,2010-01-01,2099-12-31,FELLOW
2434,2010-01-01,2099-12-31,Physician
3601,2010-01-01,2099-12-31,Physician
560,2010-01-01,2099-12-31,Physician
3165,2010-01-01,2099-12-31,Physician with Sedation
1201,2010-01-01,2099-12-31,Resident
954,2010-01-01,2099-12-31,Physician
3269,2010-01-01,2099-12-31,Nurse Practitioner
2201,2010-01-01,2099-12-31,Nurse Practitioner
3128,2010-01-01,2099-12-31,FELLOW
4570,2010-01-01,2099-12-31,Nurse Practitioner
4662,2010-01-01,2099-12-31,Resident
2696,2010-01-01,2099-12-31,Nurse Practitioner
1270,2010-01-01,2099-12-31,Physician
805,2010-01-01,2099-12-31,Nurse Practitioner
1605,2010-01-01,2099-12-31,Physician
2182,2010-01-01,2099-12-31,Nurse Practitioner
3934,2010-01-01,2099-12-31,Resident
2764,2010-01-01,2099-12-31,Physician
3823,2010-01-01,2099-12-31,Physician
3507,2010-01-01,2099-12-31,Physician
3353,2010-01-01,2099-12-31,Physician
361,2010-01-01,2099-12-31,Physician
968,2010-01-01,2099-12-31,Resident
2800,2010-01-01,2099-12-31,Physician
3374,2010-01-01,2099-12-31,Physician
4832,2010-01-01,2099-12-31,Physician
4703,2010-01-01,2099-12-31,Physician
185,2010-01-01,2099-12-31,Resident
682,2010-01-01,2099-12-31,Resident
3065,2010-01-01,2099-12-31,Physician
1139,2010-01-01,2099-12-31,Physician
3665,2010-01-01,2099-12-31,Physician
358,2010-01-01,2099-12-31,Resident
3268,2010-01-01,2099-12-31,Physician
910,2010-01-01,2099-12-31,Nurse Practitioner
4075,2010-01-01,2099-12-31,Physician
2639,2010-01-01,2099-12-31,Physician
385,2010-01-01,2099-12-31,Physician
3503,2010-01-01,2099-12-31,Physician
163,2010-01-01,2099-12-31,Nurse Practitioner
2112,2010-01-01,2099-12-31,Nurse Practitioner
3040,2010-01-01,2099-12-31,Physician
4398,2010-01-01,2099-12-31,Physician
4460,2010-01-01,2099-12-31,Nurse Practitioner
3260,2010-01-01,2099-12-31,Physician
3148,2010-01-01,2099-12-31,Physician
4846,2010-01-01,2099-12-31,Physician
789,2010-01-01,2099-12-31,FELLOW
493,2010-01-01,2099-12-31,Nurse Practitioner
866,2010-01-01,2099-12-31,Resident
648,2010-01-01,2099-12-31,Physician
1783,2010-01-01,2099-12-31,Nurse Practitioner
2733,2010-01-01,2099-12-31,Physician
1526,2010-01-01,2099-12-31,Resident
924,2010-01-01,2099-12-31,Physician
4829,2010-01-01,2099-12-31,Resident
2087,2010-01-01,2099-12-31,Nurse Practitioner
448,2010-01-01,2099-12-31,Nurse Practitioner
871,2010-01-01,2099-12-31,Nurse Practitioner
4931,2010-01-01,2099-12-31,Physician
1250,2010-01-01,2099-12-31,Physician
2763,2010-01-01,2099-12-31,Resident
2401,2010-01-01,2099-12-31,Physician
1882,2010-01-01,2099-12-31,Resident
490,2010-01-01,2099-12-31,Nurse Practitioner
2949,2010-01-01,2099-12-31,FELLOW
84,2010-01-01,2099-12-31,Physician
2609,2010-01-01,2099-12-31,Physician
2193,2010-01-01,2099-12-31,Nurse Practitioner
302,2010-01-01,2099-12-31,Physician
3143,2010-01-01,2099-12-31,Physician
4700,2010-01-01,2099-12-31,Physician
4261,2010-01-01,2099-12-31,Physician
137,2010-01-01,2099-12-31,Physician with Sedation
4318,2010-01-01,2099-12-31,Resident
2267,2010-01-01,2099-12-31,Nurse Practitioner
2163,2010-01-01,2099-12-31,Resident
3332,2010-01-01,2099-12-31,Resident
4787,2010-01-01,2099-12-31,Nurse Practitioner
985,2010-01-01,2099-12-31,Physician
4137,2010-01-01,2099-12-31,Physician
4583,2010-01-01,2099-12-31,Nurse Practitioner
1317,2010-01-01,2099-12-31,Resident
3500,2010-01-01,2099-12-31,Physician
2736,2010-01-01,2099-12-31,Physician
3168,2010-01-01,2099-12-31,Resident
2085,2010-01-01,2099-12-31,Resident
3232,2010-01-01,2099-12-31,Nurse Practitioner
4490,2010-01-01,2099-12-31,Physician
4266,2010-01-01,2099-12-31,Physician
2584,2010-01-01,2099-12-31,Physician
474,2010-01-01,2099-12-31,Resident
1308,2010-01-01,2099-12-31,Physician
4144,2010-01-01,2099-12-31,Resident
2082,2010-01-01,2099-12-31,Nurse Practitioner
1582,2010-01-01,2099-12-31,Physician
3604,2010-01-01,2099-12-31,Nurse Practitioner
843,2010-01-01,2099-12-31,Physician
4566,2010-01-01,2099-12-31,Physician
4506,2010-01-01,2099-12-31,Physician
3987,2010-01-01,2099-12-31,Resident
3815,2010-01-01,2099-12-31,Physician
410,2010-01-01,2099-12-31,Nurse Practitioner
2294,2010-01-01,2099-12-31,Physician with Sedation
2856,2010-01-01,2099-12-31,Physician
1933,2010-01-01,2099-12-31,Physician
299,2010-01-01,2099-12-31,Resident
2063,2010-01-01,2099-12-31,Resident
1674,2010-01-01,2099-12-31,Resident
3842,2010-01-01,2099-12-31,Nurse Practitioner
521,2010-01-01,2099-12-31,Physician
2925,2010-01-01,2099-12-31,Physician
472,2010-01-01,2099-12-31,Physician
2630,2010-01-01,2099-12-31,Physician
2574,2010-01-01,2099-12-31,Nurse Practitioner
1266,2010-01-01,2099-12-31,Physician
2881,2010-01-01,2099-12-31,Resident
540,2010-01-01,2099-12-31,Physician
2309,2010-01-01,2099-12-31,Nurse Practitioner
3849,2010-01-01,2099-12-31,Physician
271,2010-01-01,2099-12-31,Physician
2135,2010-01-01,2099-12-31,Resident
51,2010-01-01,2099-12-31,Physician
4146,2010-01-01,2099-12-31,Physician
2481,2010-01-01,2099-12-31,Resident
4135,2010-01-01,2099-12-31,Nurse Practitioner
911,2010-01-01,2099-12-31,Physician
3871,2010-01-01,2099-12-31,Physician
2951,2010-01-01,2099-12-31,FELLOW
953,2010-01-01,2099-12-31,Physician
3499,2010-01-01,2099-12-31,Nurse Practitioner
3303,2010-01-01,2099-12-31,Physician
217,2010-01-01,2099-12-31,Physician
4956,2010-01-01,2099-12-31,Physician
1998,2010-01-01,2099-12-31,Physician
4088,2010-01-01,2099-12-31,Physician
3027,2010-01-01,2099-12-31,Physician
1180,2010-01-01,2099-12-31,Physician
4409,2010-01-01,2099-12-31,Physician
4035,2010-01-01,2099-12-31,Nurse Practitioner
3735,2010-01-01,2099-12-31,Physician
3711,2010-01-01,2099-12-31,Resident
4957,2010-01-01,2099-12-31,Physician
1469,2010-01-01,2099-12-31,Resident
2265,2010-01-01,2099-12-31,Physician
4676,2010-01-01,2099-12-31,Nurse Practitioner
1170,2010-01-01,2099-12-31,Physician
3026,2010-01-01,2099-12-31,Physician
3770,2010-01-01,2099-12-31,Physician
4885,2010-01-01,2099-12-31,Physician
4127,2010-01-01,2099-12-31,Nurse Practitioner
2746,2010-01-01,2099-12-31,Physician
510,2010-01-01,2099-12-31,Physician
3664,2010-01-01,2099-12-31,Resident
3927,2010-01-01,2099-12-31,Physician
2061,2010-01-01,2099-12-31,Resident
1036,2010-01-01,2099-12-31,Physician
2613,2010-01-01,2099-12-31,Physician
1002,2010-01-01,2099-12-31,Nurse Practitioner
3150,2010-01-01,2099-12-31,Resident
4063,2010-01-01,2099-12-31,FELLOW
398,2010-01-01,2099-12-31,Physician
1731,2010-01-01,2099-12-31,Physician
2484,2010-01-01,2099-12-31,Physician
4446,2010-01-01,2099-12-31,Physician
920,2010-01-01,2099-12-31,Physician
1292,2010-01-01,2099-12-31,Physician
1823,2010-01-01,2099-12-31,Physician
4695,2010-01-01,2099-12-31,Nurse Practitioner
106,2010-01-01,2099-12-31,Physician
3213,2010-01-01,2099-12-31,Resident
3657,2010-01-01,2099-12-31,Nurse Practitioner
289,2010-01-01,2099-12-31,Resident
2563,2010-01-01,2099-12-31,Physician
2673,2010-01-01,2099-12-31,Physician
1429,2010-01-01,2099-12-31,Resident
1372,2010-01-01,2099-12-31,Physician
4006,2010-01-01,2099-12-31,Physician
4250,2010-01-01,2099-12-31,Resident
4863,2010-01-01,2099-12-31,Nurse Practitioner
390,2010-01-01,2099-12-31,Physician with Sedation
1770,2010-01-01,2099-12-31,Nurse Practitioner
4481,2010-01-01,2099-12-31,Resident
3942,2010-01-01,2099-12-31,Nurse Practitioner
4473,2010-01-01,2099-12-31,Physician
3362,2010-01-01,2099-12-31,Physician
141,2010-01-01,2099-12-31,Physician
959,2010-01-01,2099-12-31,Physician
1679,2010-01-01,2099-12-31,Physician
2351,2010-01-01,2099-12-31,Physician
3396,2010-01-01,2099-12-31,Physician
2516,2010-01-01,2099-12-31,Nurse Practitioner
2174,2010-01-01,2099-12-31,Nurse Practitioner
1011,2010-01-01,2099-12-31,Physician
4438,2010-01-01,2099-12-31,Nurse Practitioner
1298,2010-01-01,2099-12-31,Nurse Practitioner
2723,2010-01-01,2099-12-31,Resident
1337,2010-01-01,2099-12-31,FELLOW
628,2010-01-01,2099-12-31,Physician
4236,2010-01-01,2099-12-31,Physician
4443,2010-01-01,2099-12-31,Physician
2472,2010-01-01,2099-12-31,Nurse Practitioner
1657,2010-01-01,2099-12-31,FELLOW
140,2010-01-01,2099-12-31,Physician
58,2010-01-01,2099-12-31,Physician
1204,2010-01-01,2099-12-31,FELLOW
4897,2010-01-01,2099-12-31,Nurse Practitioner
3983,2010-01-01,2099-12-31,Nurse Practitioner
855,2010-01-01,2099-12-31,Physician
291,2010-01-01,2099-12-31,Physician
1382,2010-01-01,2099-12-31,Physician
4140,2010-01-01,2099-12-31,Resident
3612,2010-01-01,2099-12-31,FELLOW
3890,2010-01-01,2099-12-31,Resident
1779,2010-01-01,2099-12-31,Nurse Practitioner
763,2010-01-01,2099-12-31,Physician
1323,2010-01-01,2099-12-31,Nurse Practitioner
2205,2010-01-01,2099-12-31,Resident
1084,2010-01-01,2099-12-31,Resident
2828,2010-01-01,2099-12-31,Physician
88,2010-01-01,2099-12-31,Resident
3464,2010-01-01,2099-12-31,Physician
4270,2010-01-01,2099-12-31,Physician
4513,2010-01-01,2099-12-31,Physician with Sedation
2312,2010-01-01,2099-12-31,Physician
4143,2010-01-01,2099-12-31,Resident
631,2010-01-01,2099-12-31,Resident
772,2010-01-01,2099-12-31,Physician
1719,2010-01-01,2099-12-31,Nurse Practitioner
4254,2010-01-01,2099-12-31,Resident
4816,2010-01-01,2099-12-31,Resident
3288,2010-01-01,2099-12-31,Resident
3534,2010-01-01,2099-12-31,Physician
41,2010-01-01,2099-12-31,Nurse Practitioner
528,2010-01-01,2099-12-31,Resident
858,2010-01-01,2099-12-31,Nurse Practitioner
4154,2010-01-01,2099-12-31,Nurse Practitioner
3970,2010-01-01,2099-12-31,Resident
495,2010-01-01,2099-12-31,Physician
1297,2010-01-01,2099-12-31,Resident
2439,2010-01-01,2099-12-31,Physician
1490,2010-01-01,2099-12-31,Physician
1359,2010-01-01,2099-12-31,Physician
744,2010-01-01,2099-12-31,Physician
173,2010-01-01,2099-12-31,Resident
2337,2010-01-01,2099-12-31,Physician
4699,2010-01-01,2099-12-31,Physician
1756,2010-01-01,2099-12-31,Physician
3488,2010-01-01,2099-12-31,Physician
798,2010-01-01,2099-12-31,Resident
4552,2010-01-01,2099-12-31,Physician
3759,2010-01-01,2099-12-31,Resident
4164,2010-01-01,2099-12-31,Physician
3598,2010-01-01,2099-12-31,Physician
252,2010-01-01,2099-12-31,Physician
1782,2010-01-01,2099-12-31,Physician
2228,2010-01-01,2099-12-31,Physician
1656,2010-01-01,2099-12-31,Physician
3222,2010-01-01,2099-12-31,Resident
2539,2010-01-01,2099-12-31,Physician
3702,2010-01-01,2099-12-31,Physician
3206,2010-01-01,2099-12-31,Physician
650,2010-01-01,2099-12-31,Physician
3744,2010-01-01,2099-12-31,Physician
4736,2010-01-01,2099-12-31,Physician
447,2010-01-01,2099-12-31,Physician
2106,2010-01-01,2099-12-31,Nurse Practitioner
646,2010-01-01,2099-12-31,Resident
1634,2010-01-01,2099-12-31,Nurse Practitioner
537,2010-01-01,2099-12-31,Physician
4859,2010-01-01,2099-12-31,Physician
1891,2010-01-01,2099-12-31,Physician
2947,2010-01-01,2099-12-31,Physician
4923,2010-01-01,2099-12-31,Nurse Practitioner
77,2010-01-01,2099-12-31,Resident
1819,2010-01-01,2099-12-31,Physician
92,2010-01-01,2099-12-31,Nurse Practitioner
4271,2010-01-01,2099-12-31,Physician
1856,2010-01-01,2099-12-31,FELLOW
1000,2010-01-01,2099-12-31,Physician
3267,2010-01-01,2099-12-31,Physician
1681,2010-01-01,2099-12-31,Resident
1186,2010-01-01,2099-12-31,Nurse Practitioner
4905,2010-01-01,2099-12-31,Physician
4992,2010-01-01,2099-12-31,Physician
726,2010-01-01,2099-12-31,Physician
1715,2010-01-01,2099-12-31,Resident
2225,2010-01-01,2099-12-31,Resident
30,2010-01-01,2099-12-31,Resident
4723,2010-01-01,2099-12-31,Physician
3893,2010-01-01,2099-12-31,Resident
4337,2010-01-01,2099-12-31,Nurse Practitioner
3403,2010-01-01,2099-12-31,Physician
4937,2010-01-01,2099-12-31,Physician
3870,2010-01-01,2099-12-31,Resident
2358,2010-01-01,2099-12-31,FELLOW
4737,2010-01-01,2099-12-31,Physician
1157,2010-01-01,2099-12-31,Resident
4958,2010-01-01,2099-12-31,Physician
2732,2010-01-01,2099-12-31,Physician
2069,2010-01-01,2099-12-31,Resident
375,2010-01-01,2099-12-31,Physician
1067,2010-01-01,2099-12-31,Physician
1706,2010-01-01,2099-12-31,Physician
3625,2010-01-01,2099-12-31,Physician
1196,2010-01-01,2099-12-31,Physician
6,2010-01-01,2099-12-31,Physician
3980,2010-01-01,2099-12-31,Physician
4185,2010-01-01,2099-12-31,Nurse Practitioner
2025,2010-01-01,2099-12-31,Physician
1830,2010-01-01,2099-12-31,Physician
268,2010-01-01,2099-12-31,Physician
3758,2010-01-01,2099-12-31,Physician
818,2010-01-01,2099-12-31,Resident
2882,2010-01-01,2099-12-31,Physician
3215,2010-01-01,2099-12-31,Resident
2944,2010-01-01,2099-12-31,Resident
4492,2010-01-01,2099-12-31,Physician
2840,2010-01-01,2099-12-31,Resident
4025,2010-01-01,2099-12-31,Resident
3058,2010-01-01,2099-12-31,Nurse Practitioner
4586,2010-01-01,2099-12-31,Physician
1366,2010-01-01,2099-12-31,Resident
1333,2010-01-01,2099-12-31,Physician
2405,2010-01-01,2099-12-31,Physician
2553,2010-01-01,2099-12-31,Physician
1100,2010-01-01,2099-12-31,Physician
3791,2010-01-01,2099-12-31,Resident
28,2010-01-01,2099-12-31,Nurse Practitioner
4824,2010-01-01,2099-12-31,Physician
4708,2010-01-01,2099-12-31,Physician
3467,2010-01-01,2099-12-31,Physician
3033,2010-01-01,2099-12-31,Nurse Practitioner
4683,2010-01-01,2099-12-31,Physician
3416,2010-01-01,2099-12-31,Physician
4933,2010-01-01,2099-12-31,Resident
3546,2010-01-01,2099-12-31,Resident
856,2010-01-01,2099-12-31,Physician
1691,2010-01-01,2099-12-31,Physician
3367,2010-01-01,2099-12-31,Nurse Practitioner
2438,2010-01-01,2099-12-31,Physician with Sedation
2333,2010-01-01,2099-12-31,Nurse Practitioner
3322,2010-01-01,2099-12-31,Resident
4356,2010-01-01,2099-12-31,Physician
1393,2010-01-01,2099-12-31,Physician
1476,2010-01-01,2099-12-31,Physician
2227,2010-01-01,2099-12-31,Resident
647,2010-01-01,2099-12-31,Resident
1163,2010-01-01,2099-12-31,Nurse Practitioner
4385,2010-01-01,2099-12-31,Physician
4113,2010-01-01,2099-12-31,Physician
1408,2010-01-01,2099-12-31,Resident
1211,2010-01-01,2099-12-31,Physician
3413,2010-01-01,2099-12-31,Physician
1051,2010-01-01,2099-12-31,Nurse Practitioner
1353,2010-01-01,2099-12-31,Nurse Practitioner
3139,2010-01-01,2099-12-31,Nurse Practitioner
2261,2010-01-01,2099-12-31,Physician
3081,2010-01-01,2099-12-31,Resident
2242,2010-01-01,2099-12-31,Nurse Practitioner
3767,2010-01-01,2099-12-31,Resident
4999,2010-01-01,2099-12-31,Resident
4798,2010-01-01,2099-12-31,Nurse Practitioner
227,2010-01-01,2099-12-31,Resident
1104,2010-01-01,2099-12-31,Physician
1380,2010-01-01,2099-12-31,Nurse Practitioner
1885,2010-01-01,2099-12-31,Physician
3633,2010-01-01,2099-12-31,Physician
4018,2010-01-01,2099-12-31,Nurse Practitioner
696,2010-01-01,2099-12-31,FELLOW
3405,2010-01-01,2099-12-31,Resident
1890,2010-01-01,2099-12-31,Nurse Practitioner
4779,2010-01-01,2099-12-31,Resident
305,2010-01-01,2099-12-31,Nurse Practitioner
1484,2010-01-01,2099-12-31,Resident
2774,2010-01-01,2099-12-31,Physician
1114,2010-01-01,2099-12-31,Physician
1454,2010-01-01,2099-12-31,Nurse Practitioner
4058,2010-01-01,2099-12-31,Physician
2580,2010-01-01,2099-12-31,Physician
759,2010-01-01,2099-12-31,Physician
93,2010-01-01,2099-12-31,Resident
1289,2010-01-01,2099-12-31,Physician
2278,2010-01-01,2099-12-31,Resident
939,2010-01-01,2099-12-31,Physician
951,2010-01-01,2099-12-31,Nurse Practitioner
1113,2010-01-01,2099-12-31,Physician
4350,2010-01-01,2099-12-31,Physician with Sedation
119,2010-01-01,2099-12-31,Physician
4664,2010-01-01,2099-12-31,Nurse Practitioner
992,2010-01-01,2099-12-31,Physician
322,2010-01-01,2099-12-31,Resident
123,2010-01-01,2099-12-31,Physician
3415,2010-01-01,2099-12-31,Physician
3171,2010-01-01,2099-12-31,Nurse Practitioner
1095,2010-01-01,2099-12-31,Resident
3277,2010-01-01,2099-12-31,Nurse Practitioner
1473,2010-01-01,2099-12-31,Resident
4322,2010-01-01,2099-12-31,Physician with Sedation
4953,2010-01-01,2099-12-31,FELLOW
969,2010-01-01,2099-12-31,Physician
2775,2010-01-01,2099-12-31,Resident
868,2010-01-01,2099-12-31,Nurse Practitioner
1043,2010-01-01,2099-12-31,Physician
1345,2010-01-01,2099-12-31,Nurse Practitioner
4347,2010-01-01,2099-12-31,Physician
4430,2010-01-01,2099-12-31,Nurse Practitioner
3406,2010-01-01,2099-12-31,Resident
3449,2010-01-01,2099-12-31,Physician
392,2010-01-01,2099-12-31,Nurse Practitioner
152,2010-01-01,2099-12-31,Resident
2961,2010-01-01,2099-12-31,Resident
1258,2010-01-01,2099-12-31,Physician
2801,2010-01-01,2099-12-31,Nurse Practitioner
3085,2010-01-01,2099-12-31,Physician
2486,2010-01-01,2099-12-31,Physician
3540,2010-01-01,2099-12-31,Physician
1097,2010-01-01,2099-12-31,Physician
3861,2010-01-01,2099-12-31,Physician
4176,2010-01-01,2099-12-31,Resident
1590,2010-01-01,2099-12-31,Physician
4704,2010-01-01,2099-12-31,Resident
3935,2010-01-01,2099-12-31,FELLOW
561,2010-01-01,2099-12-31,Nurse Practitioner
2705,2010-01-01,2099-12-31,Physician
1699,2010-01-01,2099-12-31,Physician
3089,2010-01-01,2099-12-31,Nurse Practitioner
1816,2010-01-01,2099-12-31,Nurse Practitioner
4688,2010-01-01,2099-12-31,Physician
2011,2010-01-01,2099-12-31,Physician
228,2010-01-01,2099-12-31,Physician
315,2010-01-01,2099-12-31,Nurse Practitioner
2220,2010-01-01,2099-12-31,Physician
1309,2010-01-01,2099-12-31,Resident
4005,2010-01-01,2099-12-31,Physician
4839,2010-01-01,2099-12-31,Resident
3662,2010-01-01,2099-12-31,Nurse Practitioner
1260,2010-01-01,2099-12-31,Physician
1561,2010-01-01,2099-12-31,Nurse Practitioner
1305,2010-01-01,2099-12-31,Physician
4671,2010-01-01,2099-12-31,Physician
379,2010-01-01,2099-12-31,Resident
3426,2010-01-01,2099-12-31,Physician
523,2010-01-01,2099-12-31,Physician
2945,2010-01-01,2099-12-31,Resident
2726,2010-01-01,2099-12-31,Physician
2637,2010-01-01,2099-12-31,Physician
1909,2010-01-01,2099-12-31,Physician
482,2010-01-01,2099-12-31,Physician
1188,2010-01-01,2099-12-31,Physician
2194,2010-01-01,2099-12-31,Physician
654,2010-01-01,2099-12-31,Physician
266,2010-01-01,2099-12-31,Nurse Practitioner
3092,2010-01-01,2099-12-31,Resident
1742,2010-01-01,2099-12-31,Resident
219,2010-01-01,2099-12-31,Resident
3409,2010-01-01,2099-12-31,Resident
4431,2010-01-01,2099-12-31,Resident
944,2010-01-01,2099-12-31,Physician
1018,2010-01-01,2099-12-31,Physician
3971,2010-01-01,2099-12-31,Nurse Practitioner
286,2010-01-01,2099-12-31,Nurse Practitioner
3305,2010-01-01,2099-12-31,Nurse Practitioner
1913,2010-01-01,2099-12-31,Nurse Practitioner
4243,2010-01-01,2099-12-31,Resident
2157,2010-01-01,2099-12-31,Resident
4319,2010-01-01,2099-12-31,Physician
